"Statistic:   Number of Applications"
"Variables:   Provider Name , Age Band , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_006_03.pdf"
 
Cycle Year,Provider Name , Age Band,Number of Applications,
2013 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'18' ",65
2013 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'19' ",30
2013 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'20' ",35
2013 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'21 and over' ",45
2013 ,"'B94 Buckinghamshire New University' ","'17 and under' ",35
2013 ,"'B94 Buckinghamshire New University' ","'18' ",3755
2013 ,"'B94 Buckinghamshire New University' ","'19' ",2105
2013 ,"'B94 Buckinghamshire New University' ","'20' ",965
2013 ,"'B94 Buckinghamshire New University' ","'21 and over' ",3380
2013 ,"'B97 Bromley College of Further and Higher Education' ","'18' ",5
2013 ,"'B97 Bromley College of Further and Higher Education' ","'19' ",5
2013 ,"'B97 Bromley College of Further and Higher Education' ","'20' ",5
2013 ,"'B97 Bromley College of Further and Higher Education' ","'21 and over' ",45
2013 ,"'C05 University of Cambridge' ","'17 and under' ",695
2013 ,"'C05 University of Cambridge' ","'18' ",10945
2013 ,"'C05 University of Cambridge' ","'19' ",2720
2013 ,"'C05 University of Cambridge' ","'20' ",690
2013 ,"'C05 University of Cambridge' ","'21 and over' ",1280
2013 ,"'C06 Cambridge School of Visual & Performing Arts' ","'18' ",35
2013 ,"'C06 Cambridge School of Visual & Performing Arts' ","'19' ",35
2013 ,"'C06 Cambridge School of Visual & Performing Arts' ","'20' ",15
2013 ,"'C06 Cambridge School of Visual & Performing Arts' ","'21 and over' ",20
2013 ,"'C10 Canterbury Christ Church University' ","'17 and under' ",60
2013 ,"'C10 Canterbury Christ Church University' ","'18' ",8330
2013 ,"'C10 Canterbury Christ Church University' ","'19' ",3275
2013 ,"'C10 Canterbury Christ Church University' ","'20' ",1210
2013 ,"'C10 Canterbury Christ Church University' ","'21 and over' ",4255
2013 ,"'C12 Canterbury College' ","'18' ",55
2013 ,"'C12 Canterbury College' ","'19' ",40
2013 ,"'C12 Canterbury College' ","'20' ",55
2013 ,"'C12 Canterbury College' ","'21 and over' ",75
2013 ,"'C15 Cardiff University' ","'17 and under' ",665
2013 ,"'C15 Cardiff University' ","'18' ",19030
2013 ,"'C15 Cardiff University' ","'19' ",6250
2013 ,"'C15 Cardiff University' ","'20' ",2190
2013 ,"'C15 Cardiff University' ","'21 and over' ",6055
2013 ,"'C20 Cardiff Metropolitan University' ","'17 and under' ",30
2013 ,"'C20 Cardiff Metropolitan University' ","'18' ",4605
2013 ,"'C20 Cardiff Metropolitan University' ","'19' ",2370
2013 ,"'C20 Cardiff Metropolitan University' ","'20' ",675
2013 ,"'C20 Cardiff Metropolitan University' ","'21 and over' ",1515
2013 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'18' ",95
2013 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'19' ",85
2013 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'20' ",25
2013 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'21 and over' ",50
2013 ,"'C24 Carshalton College' ","'18' ",5
2013 ,"'C24 Carshalton College' ","'19' ",5
2013 ,"'C24 Carshalton College' ","'20' ",10
2013 ,"'C24 Carshalton College' ","'21 and over' ",105
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'17 and under' ",85
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'18' ",11255
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'19' ",5040
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'20' ",2035
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'21 and over' ",6085
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'17 and under' ",30
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'18' ",2750
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'19' ",1420
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'20' ",695
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'21 and over' ",920
2013 ,"'C55 University of Chester' ","'17 and under' ",55
2013 ,"'C55 University of Chester' ","'18' ",14005
2013 ,"'C55 University of Chester' ","'19' ",4705
2013 ,"'C55 University of Chester' ","'20' ",1450
2013 ,"'C55 University of Chester' ","'21 and over' ",3975
2013 ,"'C56 Chesterfield College' ","'21 and over' ",5
2013 ,"'C57 Chichester College' ","'18' ",65
2013 ,"'C57 Chichester College' ","'19' ",50
2013 ,"'C57 Chichester College' ","'20' ",20
2013 ,"'C57 Chichester College' ","'21 and over' ",30
2013 ,"'C58 University of Chichester' ","'17 and under' ",20
2013 ,"'C58 University of Chichester' ","'18' ",4495
2013 ,"'C58 University of Chichester' ","'19' ",1530
2013 ,"'C58 University of Chichester' ","'20' ",445
2013 ,"'C58 University of Chichester' ","'21 and over' ",785
2013 ,"'C60 City, University of London' ","'17 and under' ",700
2013 ,"'C60 City, University of London' ","'18' ",6930
2013 ,"'C60 City, University of London' ","'19' ",4560
2013 ,"'C60 City, University of London' ","'20' ",2090
2013 ,"'C60 City, University of London' ","'21 and over' ",8270
2013 ,"'C64 City College Coventry' ","'18' ",20
2013 ,"'C64 City College Coventry' ","'19' ",15
2013 ,"'C64 City College Coventry' ","'20' ",5
2013 ,"'C64 City College Coventry' ","'21 and over' ",10
2013 ,"'C65 City and Islington College' ","'18' ",15
2013 ,"'C65 City and Islington College' ","'19' ",10
2013 ,"'C65 City and Islington College' ","'20' ",10
2013 ,"'C65 City and Islington College' ","'21 and over' ",65
2013 ,"'C69 City of Sunderland College' ","'18' ",50
2013 ,"'C69 City of Sunderland College' ","'19' ",15
2013 ,"'C69 City of Sunderland College' ","'20' ",15
2013 ,"'C69 City of Sunderland College' ","'21 and over' ",40
2013 ,"'C70 City College Brighton and Hove' ","'18' ",65
2013 ,"'C70 City College Brighton and Hove' ","'19' ",55
2013 ,"'C70 City College Brighton and Hove' ","'20' ",30
2013 ,"'C70 City College Brighton and Hove' ","'21 and over' ",75
2013 ,"'C71 Cleveland College of Art and Design' ","'18' ",250
2013 ,"'C71 Cleveland College of Art and Design' ","'19' ",155
2013 ,"'C71 Cleveland College of Art and Design' ","'20' ",70
2013 ,"'C71 Cleveland College of Art and Design' ","'21 and over' ",75
2013 ,"'C72 Cliff College' ","'18' ",5
2013 ,"'C72 Cliff College' ","'21 and over' ",5
2013 ,"'C75 University Centre Colchester at Colchester Institute' ","'18' ",445
2013 ,"'C75 University Centre Colchester at Colchester Institute' ","'19' ",275
2013 ,"'C75 University Centre Colchester at Colchester Institute' ","'20' ",130
2013 ,"'C75 University Centre Colchester at Colchester Institute' ","'21 and over' ",190
2013 ,"'C78 Cornwall College' ","'17 and under' ",5
2013 ,"'C78 Cornwall College' ","'18' ",280
2013 ,"'C78 Cornwall College' ","'19' ",145
2013 ,"'C78 Cornwall College' ","'20' ",75
2013 ,"'C78 Cornwall College' ","'21 and over' ",265
2013 ,"'C80 Courtauld Institute of Art (University of London)' ","'17 and under' ",5
2013 ,"'C80 Courtauld Institute of Art (University of London)' ","'18' ",130
2013 ,"'C80 Courtauld Institute of Art (University of London)' ","'19' ",90
2013 ,"'C80 Courtauld Institute of Art (University of London)' ","'20' ",30
2013 ,"'C80 Courtauld Institute of Art (University of London)' ","'21 and over' ",30
2013 ,"'C85 Coventry University' ","'17 and under' ",245
2013 ,"'C85 Coventry University' ","'18' ",15195
2013 ,"'C85 Coventry University' ","'19' ",7880
2013 ,"'C85 Coventry University' ","'20' ",2750
2013 ,"'C85 Coventry University' ","'21 and over' ",7025
2013 ,"'C88 Craven College' ","'18' ",100
2013 ,"'C88 Craven College' ","'19' ",55
2013 ,"'C88 Craven College' ","'20' ",30
2013 ,"'C88 Craven College' ","'21 and over' ",75
2013 ,"'C92 University Centre, Croydon (Croydon College)' ","'18' ",65
2013 ,"'C92 University Centre, Croydon (Croydon College)' ","'19' ",50
2013 ,"'C92 University Centre, Croydon (Croydon College)' ","'20' ",30
2013 ,"'C92 University Centre, Croydon (Croydon College)' ","'21 and over' ",225
2013 ,"'C93 University for the Creative Arts (UCA)' ","'17 and under' ",65
2013 ,"'C93 University for the Creative Arts (UCA)' ","'18' ",2690
2013 ,"'C93 University for the Creative Arts (UCA)' ","'19' ",2260
2013 ,"'C93 University for the Creative Arts (UCA)' ","'20' ",690
2013 ,"'C93 University for the Creative Arts (UCA)' ","'21 and over' ",820
2013 ,"'C99 University of Cumbria' ","'17 and under' ",5
2013 ,"'C99 University of Cumbria' ","'18' ",3680
2013 ,"'C99 University of Cumbria' ","'19' ",1530
2013 ,"'C99 University of Cumbria' ","'20' ",575
2013 ,"'C99 University of Cumbria' ","'21 and over' ",1965
2013 ,"'D22 Dearne Valley College' ","'18' ",70
2013 ,"'D22 Dearne Valley College' ","'19' ",25
2013 ,"'D22 Dearne Valley College' ","'20' ",10
2013 ,"'D22 Dearne Valley College' ","'21 and over' ",15
2013 ,"'D26 De Montfort University' ","'17 and under' ",145
2013 ,"'D26 De Montfort University' ","'18' ",10700
2013 ,"'D26 De Montfort University' ","'19' ",5405
2013 ,"'D26 De Montfort University' ","'20' ",1945
2013 ,"'D26 De Montfort University' ","'21 and over' ",4320
2013 ,"'D38 Derby College' ","'18' ",15
2013 ,"'D38 Derby College' ","'19' ",10
2013 ,"'D38 Derby College' ","'21 and over' ",10
2013 ,"'D39 University of Derby' ","'17 and under' ",70
2013 ,"'D39 University of Derby' ","'18' ",8415
2013 ,"'D39 University of Derby' ","'19' ",3670
2013 ,"'D39 University of Derby' ","'20' ",1485
2013 ,"'D39 University of Derby' ","'21 and over' ",3775
2013 ,"'D52 Doncaster College' ","'18' ",185
2013 ,"'D52 Doncaster College' ","'19' ",100
2013 ,"'D52 Doncaster College' ","'20' ",130
2013 ,"'D52 Doncaster College' ","'21 and over' ",235
2013 ,"'D55 Duchy College' ","'18' ",170
2013 ,"'D55 Duchy College' ","'19' ",60
2013 ,"'D55 Duchy College' ","'20' ",30
2013 ,"'D55 Duchy College' ","'21 and over' ",115
2013 ,"'D58 Dudley College of Technology' ","'18' ",40
2013 ,"'D58 Dudley College of Technology' ","'19' ",15
2013 ,"'D58 Dudley College of Technology' ","'20' ",15
2013 ,"'D58 Dudley College of Technology' ","'21 and over' ",25
2013 ,"'D65 University of Dundee' ","'17 and under' ",425
2013 ,"'D65 University of Dundee' ","'18' ",8880
2013 ,"'D65 University of Dundee' ","'19' ",3775
2013 ,"'D65 University of Dundee' ","'20' ",1595
2013 ,"'D65 University of Dundee' ","'21 and over' ",3920
2013 ,"'D86 Durham University' ","'17 and under' ",880
2013 ,"'D86 Durham University' ","'18' ",17470
2013 ,"'D86 Durham University' ","'19' ",4715
2013 ,"'D86 Durham University' ","'20' ",1220
2013 ,"'D86 Durham University' ","'21 and over' ",1610
2013 ,"'E10 Ealing, Hammersmith and West London College' ","'18' ",25
2013 ,"'E10 Ealing, Hammersmith and West London College' ","'19' ",15
2013 ,"'E10 Ealing, Hammersmith and West London College' ","'20' ",15
2013 ,"'E10 Ealing, Hammersmith and West London College' ","'21 and over' ",65
2013 ,"'E14 University of East Anglia (UEA)' ","'17 and under' ",335
2013 ,"'E14 University of East Anglia (UEA)' ","'18' ",10225
2013 ,"'E14 University of East Anglia (UEA)' ","'19' ",3715
2013 ,"'E14 University of East Anglia (UEA)' ","'20' ",1185
2013 ,"'E14 University of East Anglia (UEA)' ","'21 and over' ",3080
2013 ,"'E28 University of East London (UEL)' ","'17 and under' ",150
2013 ,"'E28 University of East London (UEL)' ","'18' ",6390
2013 ,"'E28 University of East London (UEL)' ","'19' ",4200
2013 ,"'E28 University of East London (UEL)' ","'20' ",2070
2013 ,"'E28 University of East London (UEL)' ","'21 and over' ",5750
2013 ,"'E29 East Riding College' ","'18' ",20
2013 ,"'E29 East Riding College' ","'19' ",5
2013 ,"'E29 East Riding College' ","'20' ",10
2013 ,"'E29 East Riding College' ","'21 and over' ",25
2013 ,"'E30 Easton and Otley College (an Associate College of UEA)' ","'18' ",50
2013 ,"'E30 Easton and Otley College (an Associate College of UEA)' ","'19' ",35
2013 ,"'E30 Easton and Otley College (an Associate College of UEA)' ","'20' ",20
2013 ,"'E30 Easton and Otley College (an Associate College of UEA)' ","'21 and over' ",35
2013 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'18' ",20
2013 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'19' ",15
2013 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'20' ",10
2013 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'21 and over' ",20
2013 ,"'E41 Edge Hotel School' ","'18' ",45
2013 ,"'E41 Edge Hotel School' ","'19' ",10
2013 ,"'E41 Edge Hotel School' ","'20' ",10
2013 ,"'E41 Edge Hotel School' ","'21 and over' ",5
2013 ,"'E42 Edge Hill University' ","'17 and under' ",25
2013 ,"'E42 Edge Hill University' ","'18' ",9600
2013 ,"'E42 Edge Hill University' ","'19' ",3360
2013 ,"'E42 Edge Hill University' ","'20' ",1390
2013 ,"'E42 Edge Hill University' ","'21 and over' ",4920
2013 ,"'E56 The University of Edinburgh' ","'17 and under' ",2005
2013 ,"'E56 The University of Edinburgh' ","'18' ",27710
2013 ,"'E56 The University of Edinburgh' ","'19' ",10945
2013 ,"'E56 The University of Edinburgh' ","'20' ",3520
2013 ,"'E56 The University of Edinburgh' ","'21 and over' ",6575
2013 ,"'E59 Edinburgh Napier University' ","'17 and under' ",315
2013 ,"'E59 Edinburgh Napier University' ","'18' ",8195
2013 ,"'E59 Edinburgh Napier University' ","'19' ",3835
2013 ,"'E59 Edinburgh Napier University' ","'20' ",2645
2013 ,"'E59 Edinburgh Napier University' ","'21 and over' ",7170
2013 ,"'E70 The University of Essex' ","'17 and under' ",505
2013 ,"'E70 The University of Essex' ","'18' ",9110
2013 ,"'E70 The University of Essex' ","'19' ",4400
2013 ,"'E70 The University of Essex' ","'20' ",1700
2013 ,"'E70 The University of Essex' ","'21 and over' ",2625
2013 ,"'E77 European Business School, London' ","'17 and under' ",35
2013 ,"'E77 European Business School, London' ","'18' ",230
2013 ,"'E77 European Business School, London' ","'19' ",165
2013 ,"'E77 European Business School, London' ","'20' ",65
2013 ,"'E77 European Business School, London' ","'21 and over' ",70
2013 ,"'E78 European School of Economics' ","'18' ",15
2013 ,"'E78 European School of Economics' ","'19' ",10
2013 ,"'E78 European School of Economics' ","'20' ",5
2013 ,"'E78 European School of Economics' ","'21 and over' ",10
2013 ,"'E80 European School of Osteopathy' ","'18' ",40
2013 ,"'E80 European School of Osteopathy' ","'19' ",30
2013 ,"'E80 European School of Osteopathy' ","'20' ",15
2013 ,"'E80 European School of Osteopathy' ","'21 and over' ",55
2013 ,"'E81 Exeter College' ","'17 and under' ",5
2013 ,"'E81 Exeter College' ","'18' ",205
2013 ,"'E81 Exeter College' ","'19' ",95
2013 ,"'E81 Exeter College' ","'20' ",45
2013 ,"'E81 Exeter College' ","'21 and over' ",90
2013 ,"'E84 University of Exeter' ","'17 and under' ",825
2013 ,"'E84 University of Exeter' ","'18' ",22890
2013 ,"'E84 University of Exeter' ","'19' ",6240
2013 ,"'E84 University of Exeter' ","'20' ",1380
2013 ,"'E84 University of Exeter' ","'21 and over' ",2490
2013 ,"'F33 Falmouth University' ","'17 and under' ",20
2013 ,"'F33 Falmouth University' ","'18' ",2055
2013 ,"'F33 Falmouth University' ","'19' ",1845
2013 ,"'F33 Falmouth University' ","'20' ",495
2013 ,"'F33 Falmouth University' ","'21 and over' ",520
2013 ,"'F50 Fareham College' ","'18' ",5
2013 ,"'F50 Fareham College' ","'19' ",5
2013 ,"'F66 University Centre Farnborough' ","'18' ",205
2013 ,"'F66 University Centre Farnborough' ","'19' ",125
2013 ,"'F66 University Centre Farnborough' ","'20' ",65
2013 ,"'F66 University Centre Farnborough' ","'21 and over' ",135
2013 ,"'G09 Gateshead College' ","'18' ",55
2013 ,"'G09 Gateshead College' ","'19' ",35
2013 ,"'G09 Gateshead College' ","'20' ",25
2013 ,"'G09 Gateshead College' ","'21 and over' ",50
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'17 and under' ",55
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'18' ",6660
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'19' ",3010
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'20' ",1235
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'21 and over' ",3265
2013 ,"'G28 University of Glasgow' ","'17 and under' ",1170
2013 ,"'G28 University of Glasgow' ","'18' ",19415
2013 ,"'G28 University of Glasgow' ","'19' ",5985
2013 ,"'G28 University of Glasgow' ","'20' ",2230
2013 ,"'G28 University of Glasgow' ","'21 and over' ",5310
2013 ,"'G42 Glasgow Caledonian University' ","'17 and under' ",330
2013 ,"'G42 Glasgow Caledonian University' ","'18' ",8385
2013 ,"'G42 Glasgow Caledonian University' ","'19' ",3000
2013 ,"'G42 Glasgow Caledonian University' ","'20' ",2515
2013 ,"'G42 Glasgow Caledonian University' ","'21 and over' ",7625
2013 ,"'G43 The Glasgow School of Art' ","'17 and under' ",65
2013 ,"'G43 The Glasgow School of Art' ","'18' ",1540
2013 ,"'G43 The Glasgow School of Art' ","'19' ",1025
2013 ,"'G43 The Glasgow School of Art' ","'20' ",465
2013 ,"'G43 The Glasgow School of Art' ","'21 and over' ",1055
2013 ,"'G45 Gloucestershire College' ","'18' ",35
2013 ,"'G45 Gloucestershire College' ","'19' ",20
2013 ,"'G45 Gloucestershire College' ","'20' ",15
2013 ,"'G45 Gloucestershire College' ","'21 and over' ",60
2013 ,"'G50 The University of Gloucestershire' ","'17 and under' ",25
2013 ,"'G50 The University of Gloucestershire' ","'18' ",5195
2013 ,"'G50 The University of Gloucestershire' ","'19' ",2105
2013 ,"'G50 The University of Gloucestershire' ","'20' ",725
2013 ,"'G50 The University of Gloucestershire' ","'21 and over' ",1240
2013 ,"'G53 Glyndwr University' ","'17 and under' ",10
2013 ,"'G53 Glyndwr University' ","'18' ",685
2013 ,"'G53 Glyndwr University' ","'19' ",345
2013 ,"'G53 Glyndwr University' ","'20' ",165
2013 ,"'G53 Glyndwr University' ","'21 and over' ",915
2013 ,"'G56 Goldsmiths, University of London' ","'17 and under' ",135
2013 ,"'G56 Goldsmiths, University of London' ","'18' ",3550
2013 ,"'G56 Goldsmiths, University of London' ","'19' ",2545
2013 ,"'G56 Goldsmiths, University of London' ","'20' ",960
2013 ,"'G56 Goldsmiths, University of London' ","'21 and over' ",2890
2013 ,"'G59 Gower College Swansea' ","'21 and over' ",5
2013 ,"'G70 University of Greenwich' ","'17 and under' ",230
2013 ,"'G70 University of Greenwich' ","'18' ",10860
2013 ,"'G70 University of Greenwich' ","'19' ",6610
2013 ,"'G70 University of Greenwich' ","'20' ",2955
2013 ,"'G70 University of Greenwich' ","'21 and over' ",11305
