"Statistic:   Number of Applications"
"Variables:   Provider Name , Applicant Domicile (UK / EU / Not EU) , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_003_03.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (UK / EU / Not EU),Number of Applications,
2008 ,"'S27 University of Southampton' ","'UK' ",25705
2008 ,"'S27 University of Southampton' ","'EU (excluding UK)' ",1860
2008 ,"'S27 University of Southampton' ","'Not EU' ",3490
2008 ,"'S28 Somerset College' ","'UK' ",555
2008 ,"'S28 Somerset College' ","'EU (excluding UK)' ",10
2008 ,"'S28 Somerset College' ","'Not EU' ",10
2008 ,"'S30 Southampton Solent University' ","'UK' ",12010
2008 ,"'S30 Southampton Solent University' ","'EU (excluding UK)' ",710
2008 ,"'S30 Southampton Solent University' ","'Not EU' ",520
2008 ,"'S32 South Devon College' ","'UK' ",75
2008 ,"'S32 South Devon College' ","'Not EU' ",5
2008 ,"'S34 Sparsholt College Hampshire' ","'UK' ",315
2008 ,"'S34 Sparsholt College Hampshire' ","'EU (excluding UK)' ",10
2008 ,"'S35 Southport College' ","'UK' ",5
2008 ,"'S36 University of St Andrews' ","'UK' ",8140
2008 ,"'S36 University of St Andrews' ","'EU (excluding UK)' ",1845
2008 ,"'S36 University of St Andrews' ","'Not EU' ",1505
2008 ,"'S38 Southwark College' ","'UK' ",15
2008 ,"'S38 Southwark College' ","'EU (excluding UK)' ",5
2008 ,"'S41 South Cheshire College' ","'UK' ",10
2008 ,"'S42 South Downs College' ","'UK' ",40
2008 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'UK' ",800
2008 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'EU (excluding UK)' ",15
2008 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Not EU' ",30
2008 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'UK' ",85
2008 ,"'S49 St George's, University of London' ","'UK' ",4315
2008 ,"'S49 St George's, University of London' ","'EU (excluding UK)' ",250
2008 ,"'S49 St George's, University of London' ","'Not EU' ",270
2008 ,"'S51 University Centre St Helens' ","'UK' ",280
2008 ,"'S51 University Centre St Helens' ","'Not EU' ",10
2008 ,"'S52 South Tyneside College' ","'UK' ",20
2008 ,"'S52 South Tyneside College' ","'Not EU' ",5
2008 ,"'S64 St Mary's University, Twickenham, London' ","'UK' ",4965
2008 ,"'S64 St Mary's University, Twickenham, London' ","'EU (excluding UK)' ",320
2008 ,"'S64 St Mary's University, Twickenham, London' ","'Not EU' ",65
2008 ,"'S69 Stephenson College Coalville' ","'UK' ",5
2008 ,"'S72 Staffordshire University' ","'UK' ",12000
2008 ,"'S72 Staffordshire University' ","'EU (excluding UK)' ",235
2008 ,"'S72 Staffordshire University' ","'Not EU' ",410
2008 ,"'S73 Staffordshire University Regional Federation' ","'UK' ",360
2008 ,"'S73 Staffordshire University Regional Federation' ","'EU (excluding UK)' ",5
2008 ,"'S73 Staffordshire University Regional Federation' ","'Not EU' ",20
2008 ,"'S74 Stratford upon Avon College' ","'UK' ",55
2008 ,"'S74 Stratford upon Avon College' ","'EU (excluding UK)' ",5
2008 ,"'S75 The University of Stirling' ","'UK' ",8520
2008 ,"'S75 The University of Stirling' ","'EU (excluding UK)' ",500
2008 ,"'S75 The University of Stirling' ","'Not EU' ",380
2008 ,"'S76 Stockport College' ","'UK' ",440
2008 ,"'S76 Stockport College' ","'Not EU' ",10
2008 ,"'S77 Stourbridge College' ","'UK' ",15
2008 ,"'S78 The University of Strathclyde' ","'UK' ",18040
2008 ,"'S78 The University of Strathclyde' ","'EU (excluding UK)' ",695
2008 ,"'S78 The University of Strathclyde' ","'Not EU' ",830
2008 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'UK' ",1415
2008 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'EU (excluding UK)' ",90
2008 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'Not EU' ",5
2008 ,"'S82 University of Suffolk' ","'UK' ",2675
2008 ,"'S82 University of Suffolk' ","'EU (excluding UK)' ",25
2008 ,"'S82 University of Suffolk' ","'Not EU' ",45
2008 ,"'S84 University of Sunderland' ","'UK' ",9080
2008 ,"'S84 University of Sunderland' ","'EU (excluding UK)' ",430
2008 ,"'S84 University of Sunderland' ","'Not EU' ",385
2008 ,"'S85 University of Surrey' ","'UK' ",11210
2008 ,"'S85 University of Surrey' ","'EU (excluding UK)' ",1700
2008 ,"'S85 University of Surrey' ","'Not EU' ",1740
2008 ,"'S90 University of Sussex' ","'UK' ",11900
2008 ,"'S90 University of Sussex' ","'EU (excluding UK)' ",1165
2008 ,"'S90 University of Sussex' ","'Not EU' ",1150
2008 ,"'S93 Swansea University' ","'UK' ",10645
2008 ,"'S93 Swansea University' ","'EU (excluding UK)' ",315
2008 ,"'S93 Swansea University' ","'Not EU' ",485
2008 ,"'S94 Gower College Swansea (formerly Swansea College)' ","'UK' ",20
2008 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'UK' ",3415
2008 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'EU (excluding UK)' ",185
2008 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Not EU' ",120
2008 ,"'S98 Swindon College' ","'UK' ",145
2008 ,"'S98 Swindon College' ","'EU (excluding UK)' ",5
2008 ,"'S98 Swindon College' ","'Not EU' ",5
2008 ,"'T10 Tameside College' ","'UK' ",5
2008 ,"'T10 Tameside College' ","'Not EU' ",5
2008 ,"'T20 Teesside University' ","'UK' ",9310
2008 ,"'T20 Teesside University' ","'EU (excluding UK)' ",170
2008 ,"'T20 Teesside University' ","'Not EU' ",225
2008 ,"'T40 University of West London (formerly Thames Valley University)' ","'UK' ",6325
2008 ,"'T40 University of West London (formerly Thames Valley University)' ","'EU (excluding UK)' ",475
2008 ,"'T40 University of West London (formerly Thames Valley University)' ","'Not EU' ",365
2008 ,"'T80 University of Wales Trinity Saint David' ","'UK' ",1330
2008 ,"'T80 University of Wales Trinity Saint David' ","'EU (excluding UK)' ",35
2008 ,"'T80 University of Wales Trinity Saint David' ","'Not EU' ",15
2008 ,"'T85 Truro and Penwith College' ","'UK' ",715
2008 ,"'T85 Truro and Penwith College' ","'EU (excluding UK)' ",10
2008 ,"'T85 Truro and Penwith College' ","'Not EU' ",10
2008 ,"'T90 Tyne Metropolitan College' ","'UK' ",35
2008 ,"'T90 Tyne Metropolitan College' ","'Not EU' ",5
2008 ,"'U20 Ulster University' ","'UK' ",25960
2008 ,"'U20 Ulster University' ","'EU (excluding UK)' ",1765
2008 ,"'U20 Ulster University' ","'Not EU' ",215
2008 ,"'U65 University of the Arts London' ","'UK' ",17275
2008 ,"'U65 University of the Arts London' ","'EU (excluding UK)' ",2610
2008 ,"'U65 University of the Arts London' ","'Not EU' ",2205
2008 ,"'U80 UCL (University College London)' ","'UK' ",19145
2008 ,"'U80 UCL (University College London)' ","'EU (excluding UK)' ",3540
2008 ,"'U80 UCL (University College London)' ","'Not EU' ",7410
2008 ,"'U95 Uxbridge College' ","'UK' ",30
2008 ,"'U95 Uxbridge College' ","'Not EU' ",10
2008 ,"'W08 Wakefield College' ","'UK' ",135
2008 ,"'W08 Wakefield College' ","'Not EU' ",5
2008 ,"'W12 Walsall College' ","'UK' ",60
2008 ,"'W12 Walsall College' ","'Not EU' ",5
2008 ,"'W17 Warrington Collegiate' ","'UK' ",15
2008 ,"'W20 The University of Warwick' ","'UK' ",23875
2008 ,"'W20 The University of Warwick' ","'EU (excluding UK)' ",2790
2008 ,"'W20 The University of Warwick' ","'Not EU' ",6700
2008 ,"'W25 Warwickshire College Group' ","'UK' ",500
2008 ,"'W25 Warwickshire College Group' ","'EU (excluding UK)' ",5
2008 ,"'W25 Warwickshire College Group' ","'Not EU' ",25
2008 ,"'W29 Welsh College of Horticulture' ","'UK' ",20
2008 ,"'W35 College of West Anglia' ","'UK' ",165
2008 ,"'W35 College of West Anglia' ","'Not EU' ",5
2008 ,"'W36 West Cheshire College' ","'UK' ",30
2008 ,"'W40 West Herts College, Watford Associate College of University of Hertfordshire' ","'UK' ",5
2008 ,"'W50 University of Westminster, London' ","'UK' ",18390
2008 ,"'W50 University of Westminster, London' ","'EU (excluding UK)' ",1735
2008 ,"'W50 University of Westminster, London' ","'Not EU' ",2445
2008 ,"'W52 Westminster Kingsway College' ","'UK' ",205
2008 ,"'W52 Westminster Kingsway College' ","'EU (excluding UK)' ",20
2008 ,"'W52 Westminster Kingsway College' ","'Not EU' ",30
2008 ,"'W65 West Thames College' ","'UK' ",275
2008 ,"'W65 West Thames College' ","'EU (excluding UK)' ",15
2008 ,"'W65 West Thames College' ","'Not EU' ",20
2008 ,"'W67 Wigan and Leigh College' ","'UK' ",40
2008 ,"'W67 Wigan and Leigh College' ","'Not EU' ",5
2008 ,"'W73 Wirral Metropolitan College' ","'UK' ",60
2008 ,"'W73 Wirral Metropolitan College' ","'Not EU' ",5
2008 ,"'W74 Wiltshire College' ","'UK' ",110
2008 ,"'W75 University of Wolverhampton' ","'UK' ",15475
2008 ,"'W75 University of Wolverhampton' ","'EU (excluding UK)' ",445
2008 ,"'W75 University of Wolverhampton' ","'Not EU' ",355
2008 ,"'W76 University of Winchester' ","'UK' ",6170
2008 ,"'W76 University of Winchester' ","'EU (excluding UK)' ",115
2008 ,"'W76 University of Winchester' ","'Not EU' ",195
2008 ,"'W80 University of Worcester' ","'UK' ",8075
2008 ,"'W80 University of Worcester' ","'EU (excluding UK)' ",170
2008 ,"'W80 University of Worcester' ","'Not EU' ",160
2008 ,"'W81 Worcester College of Technology' ","'UK' ",105
2008 ,"'W81 Worcester College of Technology' ","'Not EU' ",5
2008 ,"'W85 Writtle University College' ","'UK' ",710
2008 ,"'W85 Writtle University College' ","'EU (excluding UK)' ",15
2008 ,"'W85 Writtle University College' ","'Not EU' ",75
2008 ,"'Y50 University of York' ","'UK' ",15935
2008 ,"'Y50 University of York' ","'EU (excluding UK)' ",775
2008 ,"'Y50 University of York' ","'Not EU' ",1745
2008 ,"'Y70 York College' ","'UK' ",255
2008 ,"'Y70 York College' ","'EU (excluding UK)' ",5
2008 ,"'Y70 York College' ","'Not EU' ",20
2008 ,"'Y75 York St John University' ","'UK' ",5415
2008 ,"'Y75 York St John University' ","'EU (excluding UK)' ",85
2008 ,"'Y75 York St John University' ","'Not EU' ",45
2008 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'UK' ",65
2009 ,"'A20 The University of Aberdeen' ","'UK' ",11000
2009 ,"'A20 The University of Aberdeen' ","'EU (excluding UK)' ",2255
2009 ,"'A20 The University of Aberdeen' ","'Not EU' ",1450
2009 ,"'A30 Abertay University' ","'UK' ",3840
2009 ,"'A30 Abertay University' ","'EU (excluding UK)' ",355
2009 ,"'A30 Abertay University' ","'Not EU' ",125
2009 ,"'A40 Aberystwyth University' ","'UK' ",8060
2009 ,"'A40 Aberystwyth University' ","'EU (excluding UK)' ",945
2009 ,"'A40 Aberystwyth University' ","'Not EU' ",605
2009 ,"'A42 ALRA (The Academy of Live and Recorded Arts)' ","'UK' ",880
2009 ,"'A42 ALRA (The Academy of Live and Recorded Arts)' ","'EU (excluding UK)' ",30
2009 ,"'A42 ALRA (The Academy of Live and Recorded Arts)' ","'Not EU' ",20
2009 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'UK' ",225
2009 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'EU (excluding UK)' ",80
2009 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'Not EU' ",15
2009 ,"'A50 American InterContinental University - London' ","'UK' ",125
2009 ,"'A50 American InterContinental University - London' ","'EU (excluding UK)' ",60
2009 ,"'A50 American InterContinental University - London' ","'Not EU' ",80
2009 ,"'A60 Anglia Ruskin University' ","'UK' ",10730
2009 ,"'A60 Anglia Ruskin University' ","'EU (excluding UK)' ",775
2009 ,"'A60 Anglia Ruskin University' ","'Not EU' ",425
2009 ,"'A65 Anglo European College of Chiropractic' ","'UK' ",125
2009 ,"'A65 Anglo European College of Chiropractic' ","'EU (excluding UK)' ",65
2009 ,"'A65 Anglo European College of Chiropractic' ","'Not EU' ",60
2009 ,"'A70 Askham Bryan College' ","'UK' ",265
2009 ,"'A70 Askham Bryan College' ","'EU (excluding UK)' ",5
2009 ,"'A70 Askham Bryan College' ","'Not EU' ",10
2009 ,"'A80 Aston University, Birmingham' ","'UK' ",11375
2009 ,"'A80 Aston University, Birmingham' ","'EU (excluding UK)' ",850
2009 ,"'A80 Aston University, Birmingham' ","'Not EU' ",2035
2009 ,"'B06 Bangor University' ","'UK' ",8700
2009 ,"'B06 Bangor University' ","'EU (excluding UK)' ",435
2009 ,"'B06 Bangor University' ","'Not EU' ",535
2009 ,"'B11 Barking and Dagenham College' ","'UK' ",80
2009 ,"'B11 Barking and Dagenham College' ","'EU (excluding UK)' ",5
2009 ,"'B11 Barking and Dagenham College' ","'Not EU' ",10
2009 ,"'B12 Barony College' ","'UK' ",30
2009 ,"'B12 Barony College' ","'EU (excluding UK)' ",5
2009 ,"'B15 Basingstoke College of Technology' ","'UK' ",50
2009 ,"'B16 University of Bath' ","'UK' ",14240
2009 ,"'B16 University of Bath' ","'EU (excluding UK)' ",2040
2009 ,"'B16 University of Bath' ","'Not EU' ",3515
2009 ,"'B20 Bath Spa University' ","'UK' ",10635
2009 ,"'B20 Bath Spa University' ","'EU (excluding UK)' ",255
2009 ,"'B20 Bath Spa University' ","'Not EU' ",255
2009 ,"'B21 Bath College' ","'UK' ",30
2009 ,"'B21 Bath College' ","'EU (excluding UK)' ",5
2009 ,"'B21 Bath College' ","'Not EU' ",5
2009 ,"'B22 University of Bedfordshire' ","'UK' ",11710
2009 ,"'B22 University of Bedfordshire' ","'EU (excluding UK)' ",595
2009 ,"'B22 University of Bedfordshire' ","'Not EU' ",375
2009 ,"'B23 Bedford College' ","'UK' ",65
2009 ,"'B23 Bedford College' ","'EU (excluding UK)' ",5
2009 ,"'B23 Bedford College' ","'Not EU' ",15
2009 ,"'B25 Birmingham City University' ","'UK' ",22705
2009 ,"'B25 Birmingham City University' ","'EU (excluding UK)' ",1015
2009 ,"'B25 Birmingham City University' ","'Not EU' ",770
2009 ,"'B32 The University of Birmingham' ","'UK' ",33540
2009 ,"'B32 The University of Birmingham' ","'EU (excluding UK)' ",2380
2009 ,"'B32 The University of Birmingham' ","'Not EU' ",4850
2009 ,"'B35 University College Birmingham' ","'UK' ",2775
2009 ,"'B35 University College Birmingham' ","'EU (excluding UK)' ",420
2009 ,"'B35 University College Birmingham' ","'Not EU' ",180
2009 ,"'B37 Bishop Burton College' ","'UK' ",500
2009 ,"'B37 Bishop Burton College' ","'EU (excluding UK)' ",10
2009 ,"'B37 Bishop Burton College' ","'Not EU' ",5
2009 ,"'B38 Bishop Grosseteste University' ","'UK' ",1235
2009 ,"'B38 Bishop Grosseteste University' ","'EU (excluding UK)' ",5
2009 ,"'B38 Bishop Grosseteste University' ","'Not EU' ",5
2009 ,"'B41 Blackpool and The Fylde College' ","'UK' ",1275
2009 ,"'B41 Blackpool and The Fylde College' ","'EU (excluding UK)' ",15
2009 ,"'B41 Blackpool and The Fylde College' ","'Not EU' ",45
2009 ,"'B44 University of Bolton' ","'UK' ",4495
2009 ,"'B44 University of Bolton' ","'EU (excluding UK)' ",145
2009 ,"'B44 University of Bolton' ","'Not EU' ",220
2009 ,"'B50 Bournemouth University' ","'UK' ",20500
2009 ,"'B50 Bournemouth University' ","'EU (excluding UK)' ",775
2009 ,"'B50 Bournemouth University' ","'Not EU' ",910
2009 ,"'B53 The Arts Institute at Bournemouth' ","'UK' ",5205
2009 ,"'B53 The Arts Institute at Bournemouth' ","'EU (excluding UK)' ",185
2009 ,"'B53 The Arts Institute at Bournemouth' ","'Not EU' ",185
2009 ,"'B54 BPP University' ","'UK' ",30
2009 ,"'B54 BPP University' ","'Not EU' ",20
2009 ,"'B56 The University of Bradford' ","'UK' ",10075
2009 ,"'B56 The University of Bradford' ","'EU (excluding UK)' ",805
2009 ,"'B56 The University of Bradford' ","'Not EU' ",1765
2009 ,"'B60 Bradford College' ","'UK' ",1825
2009 ,"'B60 Bradford College' ","'EU (excluding UK)' ",25
2009 ,"'B60 Bradford College' ","'Not EU' ",65
2009 ,"'B70 Bridgwater College' ","'UK' ",75
2009 ,"'B72 University of Brighton' ","'UK' ",27000
2009 ,"'B72 University of Brighton' ","'EU (excluding UK)' ",2340
2009 ,"'B72 University of Brighton' ","'Not EU' ",1930
2009 ,"'B74 Brighton and Sussex Medical School' ","'UK' ",1785
2009 ,"'B74 Brighton and Sussex Medical School' ","'EU (excluding UK)' ",155
2009 ,"'B74 Brighton and Sussex Medical School' ","'Not EU' ",105
2009 ,"'B77 Bristol, City of Bristol College' ","'UK' ",545
2009 ,"'B77 Bristol, City of Bristol College' ","'EU (excluding UK)' ",20
2009 ,"'B77 Bristol, City of Bristol College' ","'Not EU' ",55
2009 ,"'B78 University of Bristol' ","'UK' ",32545
2009 ,"'B78 University of Bristol' ","'EU (excluding UK)' ",2690
2009 ,"'B78 University of Bristol' ","'Not EU' ",6005
2009 ,"'B79 Bristol Filton College' ","'UK' ",75
2009 ,"'B79 Bristol Filton College' ","'Not EU' ",5
2009 ,"'B80 Bristol, University of the West of England (UWE)' ","'UK' ",27710
2009 ,"'B80 Bristol, University of the West of England (UWE)' ","'EU (excluding UK)' ",1055
2009 ,"'B80 Bristol, University of the West of England (UWE)' ","'Not EU' ",1030
2009 ,"'B81 British College of Osteopathic Medicine' ","'UK' ",150
2009 ,"'B81 British College of Osteopathic Medicine' ","'EU (excluding UK)' ",25
2009 ,"'B81 British College of Osteopathic Medicine' ","'Not EU' ",10
2009 ,"'B83 Brooklands College' ","'UK' ",5
2009 ,"'B84 Brunel University London' ","'UK' ",20340
2009 ,"'B84 Brunel University London' ","'EU (excluding UK)' ",975
2009 ,"'B84 Brunel University London' ","'Not EU' ",1970
2009 ,"'B87 British School of Osteopathy' ","'UK' ",190
2009 ,"'B87 British School of Osteopathy' ","'EU (excluding UK)' ",25
2009 ,"'B87 British School of Osteopathy' ","'Not EU' ",10
2009 ,"'B88 Brockenhurst College' ","'UK' ",5
2009 ,"'B90 The University of Buckingham' ","'UK' ",315
2009 ,"'B90 The University of Buckingham' ","'EU (excluding UK)' ",35
2009 ,"'B90 The University of Buckingham' ","'Not EU' ",160
2009 ,"'B94 Buckinghamshire New University' ","'UK' ",6430
2009 ,"'B94 Buckinghamshire New University' ","'EU (excluding UK)' ",425
2009 ,"'B94 Buckinghamshire New University' ","'Not EU' ",195
2009 ,"'C05 University of Cambridge' ","'UK' ",10990
2009 ,"'C05 University of Cambridge' ","'EU (excluding UK)' ",1850
2009 ,"'C05 University of Cambridge' ","'Not EU' ",3065
2009 ,"'C10 Canterbury Christ Church University' ","'UK' ",11935
2009 ,"'C10 Canterbury Christ Church University' ","'EU (excluding UK)' ",645
2009 ,"'C10 Canterbury Christ Church University' ","'Not EU' ",195
2009 ,"'C13 Capel Manor College' ","'UK' ",10
2009 ,"'C15 Cardiff University' ","'UK' ",28200
2009 ,"'C15 Cardiff University' ","'EU (excluding UK)' ",1725
2009 ,"'C15 Cardiff University' ","'Not EU' ",3585
2009 ,"'C20 Cardiff Metropolitan University' ","'UK' ",9485
2009 ,"'C20 Cardiff Metropolitan University' ","'EU (excluding UK)' ",275
2009 ,"'C20 Cardiff Metropolitan University' ","'Not EU' ",260
2009 ,"'C21 Castle College Nottingham' ","'UK' ",30
2009 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'UK' ",250
2009 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'EU (excluding UK)' ",30
2009 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'Not EU' ",5
2009 ,"'C30 University of Central Lancashire (UCLan)' ","'UK' ",20920
2009 ,"'C30 University of Central Lancashire (UCLan)' ","'EU (excluding UK)' ",850
2009 ,"'C30 University of Central Lancashire (UCLan)' ","'Not EU' ",520
2009 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'UK' ",4650
2009 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'EU (excluding UK)' ",235
2009 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Not EU' ",170
2009 ,"'C55 University of Chester' ","'UK' ",16075
2009 ,"'C55 University of Chester' ","'EU (excluding UK)' ",365
2009 ,"'C55 University of Chester' ","'Not EU' ",360
2009 ,"'C56 Chesterfield College' ","'UK' ",105
2009 ,"'C56 Chesterfield College' ","'Not EU' ",5
2009 ,"'C57 Chichester College' ","'UK' ",110
2009 ,"'C57 Chichester College' ","'EU (excluding UK)' ",5
2009 ,"'C57 Chichester College' ","'Not EU' ",5
