"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (Region) , Cycle Year"
"Coverage:   Accepted through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_005_02.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (Region),Number of Acceptances,
2015 ,"'Y75 York St John University' ","'South West' ",20
2015 ,"'Y75 York St John University' ","'Wales' ",10
2015 ,"'Y75 York St John University' ","'Scotland' ",5
2015 ,"'Y75 York St John University' ","'Northern Ireland' ",10
2016 ,"'A14 Abingdon and Witney College' ","'South East' ",5
2016 ,"'A20 The University of Aberdeen' ","'North East' ",20
2016 ,"'A20 The University of Aberdeen' ","'Yorkshire and The Humber' ",10
2016 ,"'A20 The University of Aberdeen' ","'North West' ",20
2016 ,"'A20 The University of Aberdeen' ","'East Midlands' ",20
2016 ,"'A20 The University of Aberdeen' ","'West Midlands' ",15
2016 ,"'A20 The University of Aberdeen' ","'East of England' ",20
2016 ,"'A20 The University of Aberdeen' ","'London' ",25
2016 ,"'A20 The University of Aberdeen' ","'South East' ",30
2016 ,"'A20 The University of Aberdeen' ","'South West' ",20
2016 ,"'A20 The University of Aberdeen' ","'Wales' ",5
2016 ,"'A20 The University of Aberdeen' ","'Scotland' ",1800
2016 ,"'A20 The University of Aberdeen' ","'Northern Ireland' ",35
2016 ,"'A30 Abertay University' ","'Yorkshire and The Humber' ",5
2016 ,"'A30 Abertay University' ","'East Midlands' ",5
2016 ,"'A30 Abertay University' ","'South East' ",10
2016 ,"'A30 Abertay University' ","'South West' ",5
2016 ,"'A30 Abertay University' ","'Scotland' ",725
2016 ,"'A30 Abertay University' ","'Northern Ireland' ",10
2016 ,"'A40 Aberystwyth University' ","'North East' ",15
2016 ,"'A40 Aberystwyth University' ","'Yorkshire and The Humber' ",50
2016 ,"'A40 Aberystwyth University' ","'North West' ",115
2016 ,"'A40 Aberystwyth University' ","'East Midlands' ",55
2016 ,"'A40 Aberystwyth University' ","'West Midlands' ",350
2016 ,"'A40 Aberystwyth University' ","'East of England' ",75
2016 ,"'A40 Aberystwyth University' ","'London' ",35
2016 ,"'A40 Aberystwyth University' ","'South East' ",125
2016 ,"'A40 Aberystwyth University' ","'South West' ",105
2016 ,"'A40 Aberystwyth University' ","'Wales' ",575
2016 ,"'A40 Aberystwyth University' ","'Scotland' ",5
2016 ,"'A40 Aberystwyth University' ","'Northern Ireland' ",20
2016 ,"'A43 Access to Music' ","'West Midlands' ",10
2016 ,"'A44 Accrington & Rossendale College' ","'North West' ",25
2016 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'Northern Ireland' ",120
2016 ,"'A48 The Academy of Contemporary Music' ","'North East' ",5
2016 ,"'A48 The Academy of Contemporary Music' ","'Yorkshire and The Humber' ",15
2016 ,"'A48 The Academy of Contemporary Music' ","'North West' ",10
2016 ,"'A48 The Academy of Contemporary Music' ","'East Midlands' ",35
2016 ,"'A48 The Academy of Contemporary Music' ","'West Midlands' ",30
2016 ,"'A48 The Academy of Contemporary Music' ","'East of England' ",75
2016 ,"'A48 The Academy of Contemporary Music' ","'London' ",125
2016 ,"'A48 The Academy of Contemporary Music' ","'South East' ",295
2016 ,"'A48 The Academy of Contemporary Music' ","'South West' ",60
2016 ,"'A48 The Academy of Contemporary Music' ","'Wales' ",15
2016 ,"'A48 The Academy of Contemporary Music' ","'Scotland' ",10
2016 ,"'A48 The Academy of Contemporary Music' ","'Northern Ireland' ",5
2016 ,"'A60 Anglia Ruskin University' ","'North East' ",25
2016 ,"'A60 Anglia Ruskin University' ","'Yorkshire and The Humber' ",75
2016 ,"'A60 Anglia Ruskin University' ","'North West' ",35
2016 ,"'A60 Anglia Ruskin University' ","'East Midlands' ",160
2016 ,"'A60 Anglia Ruskin University' ","'West Midlands' ",65
2016 ,"'A60 Anglia Ruskin University' ","'East of England' ",1680
2016 ,"'A60 Anglia Ruskin University' ","'London' ",480
2016 ,"'A60 Anglia Ruskin University' ","'South East' ",255
2016 ,"'A60 Anglia Ruskin University' ","'South West' ",60
2016 ,"'A60 Anglia Ruskin University' ","'Wales' ",20
2016 ,"'A60 Anglia Ruskin University' ","'Scotland' ",10
2016 ,"'A60 Anglia Ruskin University' ","'Northern Ireland' ",25
2016 ,"'A65 Anglo European College of Chiropractic' ","'Yorkshire and The Humber' ",5
2016 ,"'A65 Anglo European College of Chiropractic' ","'West Midlands' ",5
2016 ,"'A65 Anglo European College of Chiropractic' ","'East of England' ",5
2016 ,"'A65 Anglo European College of Chiropractic' ","'London' ",5
2016 ,"'A65 Anglo European College of Chiropractic' ","'South East' ",25
2016 ,"'A65 Anglo European College of Chiropractic' ","'South West' ",35
2016 ,"'A65 Anglo European College of Chiropractic' ","'Scotland' ",5
2016 ,"'A66 Arts University Bournemouth (formerly University College)' ","'North East' ",5
2016 ,"'A66 Arts University Bournemouth (formerly University College)' ","'Yorkshire and The Humber' ",15
2016 ,"'A66 Arts University Bournemouth (formerly University College)' ","'North West' ",10
2016 ,"'A66 Arts University Bournemouth (formerly University College)' ","'East Midlands' ",40
2016 ,"'A66 Arts University Bournemouth (formerly University College)' ","'West Midlands' ",55
2016 ,"'A66 Arts University Bournemouth (formerly University College)' ","'East of England' ",80
2016 ,"'A66 Arts University Bournemouth (formerly University College)' ","'London' ",150
2016 ,"'A66 Arts University Bournemouth (formerly University College)' ","'South East' ",325
2016 ,"'A66 Arts University Bournemouth (formerly University College)' ","'South West' ",275
2016 ,"'A66 Arts University Bournemouth (formerly University College)' ","'Wales' ",20
2016 ,"'A66 Arts University Bournemouth (formerly University College)' ","'Scotland' ",10
2016 ,"'A66 Arts University Bournemouth (formerly University College)' ","'Northern Ireland' ",5
2016 ,"'A70 Askham Bryan College' ","'North East' ",40
2016 ,"'A70 Askham Bryan College' ","'Yorkshire and The Humber' ",150
2016 ,"'A70 Askham Bryan College' ","'North West' ",10
2016 ,"'A70 Askham Bryan College' ","'East Midlands' ",15
2016 ,"'A70 Askham Bryan College' ","'East of England' ",5
2016 ,"'A70 Askham Bryan College' ","'South East' ",5
2016 ,"'A70 Askham Bryan College' ","'South West' ",5
2016 ,"'A70 Askham Bryan College' ","'Scotland' ",5
2016 ,"'A80 Aston University, Birmingham' ","'North East' ",5
2016 ,"'A80 Aston University, Birmingham' ","'Yorkshire and The Humber' ",45
2016 ,"'A80 Aston University, Birmingham' ","'North West' ",85
2016 ,"'A80 Aston University, Birmingham' ","'East Midlands' ",235
2016 ,"'A80 Aston University, Birmingham' ","'West Midlands' ",1195
2016 ,"'A80 Aston University, Birmingham' ","'East of England' ",125
2016 ,"'A80 Aston University, Birmingham' ","'London' ",330
2016 ,"'A80 Aston University, Birmingham' ","'South East' ",175
2016 ,"'A80 Aston University, Birmingham' ","'South West' ",70
2016 ,"'A80 Aston University, Birmingham' ","'Wales' ",35
2016 ,"'A80 Aston University, Birmingham' ","'Northern Ireland' ",10
2016 ,"'B06 Bangor University' ","'North East' ",15
2016 ,"'B06 Bangor University' ","'Yorkshire and The Humber' ",100
2016 ,"'B06 Bangor University' ","'North West' ",420
2016 ,"'B06 Bangor University' ","'East Midlands' ",95
2016 ,"'B06 Bangor University' ","'West Midlands' ",185
2016 ,"'B06 Bangor University' ","'East of England' ",85
2016 ,"'B06 Bangor University' ","'London' ",55
2016 ,"'B06 Bangor University' ","'South East' ",155
2016 ,"'B06 Bangor University' ","'South West' ",95
2016 ,"'B06 Bangor University' ","'Wales' ",810
2016 ,"'B06 Bangor University' ","'Scotland' ",5
2016 ,"'B06 Bangor University' ","'Northern Ireland' ",30
2016 ,"'B09 Barnfield College, Luton' ","'East of England' ",20
2016 ,"'B11 Barking and Dagenham College' ","'East of England' ",5
2016 ,"'B11 Barking and Dagenham College' ","'London' ",20
2016 ,"'B13 University Campus Barnsley' ","'Yorkshire and The Humber' ",145
2016 ,"'B16 University of Bath' ","'North East' ",35
2016 ,"'B16 University of Bath' ","'Yorkshire and The Humber' ",75
2016 ,"'B16 University of Bath' ","'North West' ",135
2016 ,"'B16 University of Bath' ","'East Midlands' ",105
2016 ,"'B16 University of Bath' ","'West Midlands' ",210
2016 ,"'B16 University of Bath' ","'East of England' ",305
2016 ,"'B16 University of Bath' ","'London' ",370
2016 ,"'B16 University of Bath' ","'South East' ",805
2016 ,"'B16 University of Bath' ","'South West' ",435
2016 ,"'B16 University of Bath' ","'Wales' ",190
2016 ,"'B16 University of Bath' ","'Scotland' ",25
2016 ,"'B16 University of Bath' ","'Northern Ireland' ",35
2016 ,"'B18 Bicton College' ","'South West' ",10
2016 ,"'B20 Bath Spa University' ","'North East' ",15
2016 ,"'B20 Bath Spa University' ","'Yorkshire and The Humber' ",30
2016 ,"'B20 Bath Spa University' ","'North West' ",50
2016 ,"'B20 Bath Spa University' ","'East Midlands' ",70
2016 ,"'B20 Bath Spa University' ","'West Midlands' ",160
2016 ,"'B20 Bath Spa University' ","'East of England' ",185
2016 ,"'B20 Bath Spa University' ","'London' ",140
2016 ,"'B20 Bath Spa University' ","'South East' ",450
2016 ,"'B20 Bath Spa University' ","'South West' ",1025
2016 ,"'B20 Bath Spa University' ","'Wales' ",170
2016 ,"'B20 Bath Spa University' ","'Northern Ireland' ",30
2016 ,"'B21 Bath College' ","'South West' ",5
2016 ,"'B22 University of Bedfordshire' ","'North East' ",5
2016 ,"'B22 University of Bedfordshire' ","'Yorkshire and The Humber' ",15
2016 ,"'B22 University of Bedfordshire' ","'North West' ",15
2016 ,"'B22 University of Bedfordshire' ","'East Midlands' ",130
2016 ,"'B22 University of Bedfordshire' ","'West Midlands' ",35
2016 ,"'B22 University of Bedfordshire' ","'East of England' ",820
2016 ,"'B22 University of Bedfordshire' ","'London' ",290
2016 ,"'B22 University of Bedfordshire' ","'South East' ",235
2016 ,"'B22 University of Bedfordshire' ","'South West' ",30
2016 ,"'B22 University of Bedfordshire' ","'Wales' ",10
2016 ,"'B22 University of Bedfordshire' ","'Northern Ireland' ",20
2016 ,"'B23 Bedford College' ","'East Midlands' ",10
2016 ,"'B23 Bedford College' ","'East of England' ",60
2016 ,"'B23 Bedford College' ","'South East' ",10
2016 ,"'B23 Bedford College' ","'South West' ",5
2016 ,"'B24 Birkbeck, University of London' ","'Yorkshire and The Humber' ",5
2016 ,"'B24 Birkbeck, University of London' ","'North West' ",5
2016 ,"'B24 Birkbeck, University of London' ","'East Midlands' ",5
2016 ,"'B24 Birkbeck, University of London' ","'West Midlands' ",10
2016 ,"'B24 Birkbeck, University of London' ","'East of England' ",40
2016 ,"'B24 Birkbeck, University of London' ","'London' ",445
2016 ,"'B24 Birkbeck, University of London' ","'South East' ",50
2016 ,"'B24 Birkbeck, University of London' ","'South West' ",15
2016 ,"'B24 Birkbeck, University of London' ","'Wales' ",5
2016 ,"'B25 Birmingham City University' ","'North East' ",5
2016 ,"'B25 Birmingham City University' ","'Yorkshire and The Humber' ",120
2016 ,"'B25 Birmingham City University' ","'North West' ",160
2016 ,"'B25 Birmingham City University' ","'East Midlands' ",420
2016 ,"'B25 Birmingham City University' ","'West Midlands' ",3155
2016 ,"'B25 Birmingham City University' ","'East of England' ",200
2016 ,"'B25 Birmingham City University' ","'London' ",250
2016 ,"'B25 Birmingham City University' ","'South East' ",240
2016 ,"'B25 Birmingham City University' ","'South West' ",175
2016 ,"'B25 Birmingham City University' ","'Wales' ",95
2016 ,"'B25 Birmingham City University' ","'Scotland' ",5
2016 ,"'B25 Birmingham City University' ","'Northern Ireland' ",25
2016 ,"'B30 Birmingham Metropolitan College' ","'West Midlands' ",15
2016 ,"'B32 The University of Birmingham' ","'North East' ",35
2016 ,"'B32 The University of Birmingham' ","'Yorkshire and The Humber' ",235
2016 ,"'B32 The University of Birmingham' ","'North West' ",315
2016 ,"'B32 The University of Birmingham' ","'East Midlands' ",445
2016 ,"'B32 The University of Birmingham' ","'West Midlands' ",1360
2016 ,"'B32 The University of Birmingham' ","'East of England' ",525
2016 ,"'B32 The University of Birmingham' ","'London' ",660
2016 ,"'B32 The University of Birmingham' ","'South East' ",935
2016 ,"'B32 The University of Birmingham' ","'South West' ",490
2016 ,"'B32 The University of Birmingham' ","'Wales' ",210
2016 ,"'B32 The University of Birmingham' ","'Scotland' ",10
2016 ,"'B32 The University of Birmingham' ","'Northern Ireland' ",10
2016 ,"'B35 University College Birmingham' ","'North East' ",5
2016 ,"'B35 University College Birmingham' ","'Yorkshire and The Humber' ",25
2016 ,"'B35 University College Birmingham' ","'North West' ",25
2016 ,"'B35 University College Birmingham' ","'East Midlands' ",80
2016 ,"'B35 University College Birmingham' ","'West Midlands' ",455
2016 ,"'B35 University College Birmingham' ","'East of England' ",40
2016 ,"'B35 University College Birmingham' ","'London' ",75
2016 ,"'B35 University College Birmingham' ","'South East' ",40
2016 ,"'B35 University College Birmingham' ","'South West' ",35
2016 ,"'B35 University College Birmingham' ","'Wales' ",15
2016 ,"'B35 University College Birmingham' ","'Northern Ireland' ",5
2016 ,"'B36 Bexley College' ","'London' ",15
2016 ,"'B37 Bishop Burton College' ","'North East' ",10
2016 ,"'B37 Bishop Burton College' ","'Yorkshire and The Humber' ",150
2016 ,"'B37 Bishop Burton College' ","'North West' ",5
2016 ,"'B37 Bishop Burton College' ","'East Midlands' ",25
2016 ,"'B37 Bishop Burton College' ","'West Midlands' ",5
2016 ,"'B37 Bishop Burton College' ","'East of England' ",5
2016 ,"'B37 Bishop Burton College' ","'South East' ",5
2016 ,"'B37 Bishop Burton College' ","'Scotland' ",5
2016 ,"'B38 Bishop Grosseteste University' ","'Yorkshire and The Humber' ",105
2016 ,"'B38 Bishop Grosseteste University' ","'North West' ",5
2016 ,"'B38 Bishop Grosseteste University' ","'East Midlands' ",385
2016 ,"'B38 Bishop Grosseteste University' ","'West Midlands' ",10
2016 ,"'B38 Bishop Grosseteste University' ","'East of England' ",60
2016 ,"'B38 Bishop Grosseteste University' ","'South East' ",5
2016 ,"'B38 Bishop Grosseteste University' ","'South West' ",10
2016 ,"'B39 BIMM' ","'North East' ",35
2016 ,"'B39 BIMM' ","'Yorkshire and The Humber' ",105
2016 ,"'B39 BIMM' ","'North West' ",225
2016 ,"'B39 BIMM' ","'East Midlands' ",80
2016 ,"'B39 BIMM' ","'West Midlands' ",100
2016 ,"'B39 BIMM' ","'East of England' ",125
2016 ,"'B39 BIMM' ","'London' ",80
2016 ,"'B39 BIMM' ","'South East' ",315
2016 ,"'B39 BIMM' ","'South West' ",255
2016 ,"'B39 BIMM' ","'Wales' ",60
2016 ,"'B39 BIMM' ","'Scotland' ",15
2016 ,"'B39 BIMM' ","'Northern Ireland' ",10
2016 ,"'B40 Blackburn College' ","'North West' ",255
2016 ,"'B40 Blackburn College' ","'Northern Ireland' ",5
2016 ,"'B41 Blackpool and The Fylde College' ","'Yorkshire and The Humber' ",10
2016 ,"'B41 Blackpool and The Fylde College' ","'North West' ",415
2016 ,"'B41 Blackpool and The Fylde College' ","'East Midlands' ",10
2016 ,"'B41 Blackpool and The Fylde College' ","'West Midlands' ",5
2016 ,"'B41 Blackpool and The Fylde College' ","'East of England' ",5
2016 ,"'B41 Blackpool and The Fylde College' ","'Wales' ",5
2016 ,"'B42 Berkshire College of Agriculture' ","'South East' ",15
2016 ,"'B44 University of Bolton' ","'North East' ",10
2016 ,"'B44 University of Bolton' ","'Yorkshire and The Humber' ",95
2016 ,"'B44 University of Bolton' ","'North West' ",700
2016 ,"'B44 University of Bolton' ","'East Midlands' ",30
2016 ,"'B44 University of Bolton' ","'West Midlands' ",45
2016 ,"'B44 University of Bolton' ","'East of England' ",30
2016 ,"'B44 University of Bolton' ","'London' ",25
2016 ,"'B44 University of Bolton' ","'South East' ",15
2016 ,"'B44 University of Bolton' ","'South West' ",15
2016 ,"'B44 University of Bolton' ","'Wales' ",40
2016 ,"'B44 University of Bolton' ","'Scotland' ",5
2016 ,"'B44 University of Bolton' ","'Northern Ireland' ",15
2016 ,"'B48 Bournville College' ","'West Midlands' ",5
2016 ,"'B49 Bournemouth and Poole College' ","'London' ",5
2016 ,"'B49 Bournemouth and Poole College' ","'South East' ",15
2016 ,"'B49 Bournemouth and Poole College' ","'South West' ",105
2016 ,"'B50 Bournemouth University' ","'North East' ",10
2016 ,"'B50 Bournemouth University' ","'Yorkshire and The Humber' ",30
2016 ,"'B50 Bournemouth University' ","'North West' ",35
2016 ,"'B50 Bournemouth University' ","'East Midlands' ",60
2016 ,"'B50 Bournemouth University' ","'West Midlands' ",110
2016 ,"'B50 Bournemouth University' ","'East of England' ",365
2016 ,"'B50 Bournemouth University' ","'London' ",570
2016 ,"'B50 Bournemouth University' ","'South East' ",1640
2016 ,"'B50 Bournemouth University' ","'South West' ",1310
2016 ,"'B50 Bournemouth University' ","'Wales' ",65
2016 ,"'B50 Bournemouth University' ","'Northern Ireland' ",15
2016 ,"'B54 BPP University' ","'Yorkshire and The Humber' ",20
2016 ,"'B54 BPP University' ","'North West' ",10
2016 ,"'B54 BPP University' ","'East Midlands' ",5
2016 ,"'B54 BPP University' ","'West Midlands' ",5
2016 ,"'B54 BPP University' ","'East of England' ",15
2016 ,"'B54 BPP University' ","'London' ",130
2016 ,"'B54 BPP University' ","'South East' ",20
2016 ,"'B54 BPP University' ","'South West' ",10
2016 ,"'B56 The University of Bradford' ","'North East' ",25
2016 ,"'B56 The University of Bradford' ","'Yorkshire and The Humber' ",1175
2016 ,"'B56 The University of Bradford' ","'North West' ",215
2016 ,"'B56 The University of Bradford' ","'East Midlands' ",30
2016 ,"'B56 The University of Bradford' ","'West Midlands' ",30
2016 ,"'B56 The University of Bradford' ","'East of England' ",35
2016 ,"'B56 The University of Bradford' ","'London' ",40
2016 ,"'B56 The University of Bradford' ","'South East' ",20
2016 ,"'B56 The University of Bradford' ","'South West' ",5
2016 ,"'B56 The University of Bradford' ","'Wales' ",5
2016 ,"'B56 The University of Bradford' ","'Northern Ireland' ",5
2016 ,"'B60 Bradford College' ","'North East' ",5
2016 ,"'B60 Bradford College' ","'Yorkshire and The Humber' ",300
2016 ,"'B60 Bradford College' ","'North West' ",20
2016 ,"'B60 Bradford College' ","'East Midlands' ",5
2016 ,"'B60 Bradford College' ","'Northern Ireland' ",5
2016 ,"'B68 Bridgend College' ","'Wales' ",150
2016 ,"'B70 Bridgwater College' ","'South West' ",75
2016 ,"'B72 University of Brighton' ","'North East' ",40
2016 ,"'B72 University of Brighton' ","'Yorkshire and The Humber' ",70
2016 ,"'B72 University of Brighton' ","'North West' ",55
2016 ,"'B72 University of Brighton' ","'East Midlands' ",110
2016 ,"'B72 University of Brighton' ","'West Midlands' ",110
2016 ,"'B72 University of Brighton' ","'East of England' ",545
2016 ,"'B72 University of Brighton' ","'London' ",790
2016 ,"'B72 University of Brighton' ","'South East' ",1830
2016 ,"'B72 University of Brighton' ","'South West' ",310
2016 ,"'B72 University of Brighton' ","'Wales' ",50
2016 ,"'B72 University of Brighton' ","'Scotland' ",10
2016 ,"'B72 University of Brighton' ","'Northern Ireland' ",30
2016 ,"'B74 Brighton and Sussex Medical School' ","'North West' ",5
2016 ,"'B74 Brighton and Sussex Medical School' ","'West Midlands' ",5
2016 ,"'B74 Brighton and Sussex Medical School' ","'East of England' ",15
2016 ,"'B74 Brighton and Sussex Medical School' ","'London' ",20
2016 ,"'B74 Brighton and Sussex Medical School' ","'South East' ",50
2016 ,"'B74 Brighton and Sussex Medical School' ","'South West' ",5
2016 ,"'B74 Brighton and Sussex Medical School' ","'Wales' ",5
2016 ,"'B76 City College Brighton & Hove' ","'London' ",5
2016 ,"'B76 City College Brighton & Hove' ","'South East' ",25
2016 ,"'B76 City College Brighton & Hove' ","'South West' ",5
2016 ,"'B77 Bristol, City of Bristol College' ","'South West' ",75
2016 ,"'B78 University of Bristol' ","'North East' ",45
2016 ,"'B78 University of Bristol' ","'Yorkshire and The Humber' ",140
2016 ,"'B78 University of Bristol' ","'North West' ",280
2016 ,"'B78 University of Bristol' ","'East Midlands' ",175
2016 ,"'B78 University of Bristol' ","'West Midlands' ",300
2016 ,"'B78 University of Bristol' ","'East of England' ",400
2016 ,"'B78 University of Bristol' ","'London' ",985
2016 ,"'B78 University of Bristol' ","'South East' ",1040
2016 ,"'B78 University of Bristol' ","'South West' ",640
2016 ,"'B78 University of Bristol' ","'Wales' ",240
2016 ,"'B78 University of Bristol' ","'Scotland' ",50
2016 ,"'B78 University of Bristol' ","'Northern Ireland' ",40
2016 ,"'B80 Bristol, University of the West of England (UWE)' ","'North East' ",15
2016 ,"'B80 Bristol, University of the West of England (UWE)' ","'Yorkshire and The Humber' ",65
2016 ,"'B80 Bristol, University of the West of England (UWE)' ","'North West' ",65
2016 ,"'B80 Bristol, University of the West of England (UWE)' ","'East Midlands' ",105
2016 ,"'B80 Bristol, University of the West of England (UWE)' ","'West Midlands' ",300
2016 ,"'B80 Bristol, University of the West of England (UWE)' ","'East of England' ",135
2016 ,"'B80 Bristol, University of the West of England (UWE)' ","'London' ",225
2016 ,"'B80 Bristol, University of the West of England (UWE)' ","'South East' ",795
2016 ,"'B80 Bristol, University of the West of England (UWE)' ","'South West' ",2665
2016 ,"'B80 Bristol, University of the West of England (UWE)' ","'Wales' ",490
2016 ,"'B80 Bristol, University of the West of England (UWE)' ","'Scotland' ",10
2016 ,"'B80 Bristol, University of the West of England (UWE)' ","'Northern Ireland' ",15
2016 ,"'B81 British College of Osteopathic Medicine' ","'East of England' ",5
2016 ,"'B81 British College of Osteopathic Medicine' ","'London' ",15
2016 ,"'B81 British College of Osteopathic Medicine' ","'South East' ",5
2016 ,"'B83 Brooklands College' ","'South East' ",10
2016 ,"'B84 Brunel University London' ","'North East' ",10
2016 ,"'B84 Brunel University London' ","'Yorkshire and The Humber' ",15
2016 ,"'B84 Brunel University London' ","'North West' ",30
2016 ,"'B84 Brunel University London' ","'East Midlands' ",40
2016 ,"'B84 Brunel University London' ","'West Midlands' ",55
2016 ,"'B84 Brunel University London' ","'East of England' ",180
2016 ,"'B84 Brunel University London' ","'London' ",1175
2016 ,"'B84 Brunel University London' ","'South East' ",380
2016 ,"'B84 Brunel University London' ","'South West' ",80
2016 ,"'B84 Brunel University London' ","'Wales' ",20
2016 ,"'B84 Brunel University London' ","'Northern Ireland' ",5
2016 ,"'B87 British School of Osteopathy' ","'East of England' ",10
2016 ,"'B87 British School of Osteopathy' ","'London' ",20
2016 ,"'B87 British School of Osteopathy' ","'South East' ",10
2016 ,"'B87 British School of Osteopathy' ","'South West' ",5
2016 ,"'B90 The University of Buckingham' ","'East Midlands' ",10
2016 ,"'B90 The University of Buckingham' ","'West Midlands' ",5
2016 ,"'B90 The University of Buckingham' ","'East of England' ",10
2016 ,"'B90 The University of Buckingham' ","'London' ",15
2016 ,"'B90 The University of Buckingham' ","'South East' ",35
2016 ,"'B90 The University of Buckingham' ","'South West' ",5
2016 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'East Midlands' ",45
2016 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'East of England' ",5
2016 ,"'B93 Bury College' ","'North West' ",100
2016 ,"'B94 Buckinghamshire New University' ","'North East' ",15
2016 ,"'B94 Buckinghamshire New University' ","'Yorkshire and The Humber' ",90
2016 ,"'B94 Buckinghamshire New University' ","'North West' ",175
2016 ,"'B94 Buckinghamshire New University' ","'East Midlands' ",100
2016 ,"'B94 Buckinghamshire New University' ","'West Midlands' ",90
2016 ,"'B94 Buckinghamshire New University' ","'East of England' ",245
2016 ,"'B94 Buckinghamshire New University' ","'London' ",530
2016 ,"'B94 Buckinghamshire New University' ","'South East' ",675
2016 ,"'B94 Buckinghamshire New University' ","'South West' ",110
2016 ,"'B94 Buckinghamshire New University' ","'Wales' ",25
2016 ,"'B94 Buckinghamshire New University' ","'Scotland' ",10
2016 ,"'B94 Buckinghamshire New University' ","'Northern Ireland' ",20
2016 ,"'B97 Bromley College of Further and Higher Education' ","'London' ",30
2016 ,"'C02 Calderdale College' ","'Yorkshire and The Humber' ",5
2016 ,"'C05 University of Cambridge' ","'North East' ",70
2016 ,"'C05 University of Cambridge' ","'Yorkshire and The Humber' ",140
2016 ,"'C05 University of Cambridge' ","'North West' ",215
2016 ,"'C05 University of Cambridge' ","'East Midlands' ",135
2016 ,"'C05 University of Cambridge' ","'West Midlands' ",150
2016 ,"'C05 University of Cambridge' ","'East of England' ",320
2016 ,"'C05 University of Cambridge' ","'London' ",645
2016 ,"'C05 University of Cambridge' ","'South East' ",595
2016 ,"'C05 University of Cambridge' ","'South West' ",190
2016 ,"'C05 University of Cambridge' ","'Wales' ",55
2016 ,"'C05 University of Cambridge' ","'Scotland' ",55
2016 ,"'C05 University of Cambridge' ","'Northern Ireland' ",35
2016 ,"'C06 Cambridge School of Visual & Performing Arts' ","'East of England' ",5
2016 ,"'C10 Canterbury Christ Church University' ","'North East' ",5
2016 ,"'C10 Canterbury Christ Church University' ","'Yorkshire and The Humber' ",20
2016 ,"'C10 Canterbury Christ Church University' ","'North West' ",10
2016 ,"'C10 Canterbury Christ Church University' ","'East Midlands' ",25
2016 ,"'C10 Canterbury Christ Church University' ","'West Midlands' ",20
2016 ,"'C10 Canterbury Christ Church University' ","'East of England' ",345
2016 ,"'C10 Canterbury Christ Church University' ","'London' ",560
2016 ,"'C10 Canterbury Christ Church University' ","'South East' ",1890
2016 ,"'C10 Canterbury Christ Church University' ","'South West' ",30
2016 ,"'C10 Canterbury Christ Church University' ","'Wales' ",5
2016 ,"'C10 Canterbury Christ Church University' ","'Scotland' ",5
2016 ,"'C10 Canterbury Christ Church University' ","'Northern Ireland' ",5
2016 ,"'C12 Canterbury College' ","'South East' ",40
2016 ,"'C15 Cardiff University' ","'North East' ",20
2016 ,"'C15 Cardiff University' ","'Yorkshire and The Humber' ",70
2016 ,"'C15 Cardiff University' ","'North West' ",110
2016 ,"'C15 Cardiff University' ","'East Midlands' ",130
2016 ,"'C15 Cardiff University' ","'West Midlands' ",390
2016 ,"'C15 Cardiff University' ","'East of England' ",145
2016 ,"'C15 Cardiff University' ","'London' ",220
2016 ,"'C15 Cardiff University' ","'South East' ",710
2016 ,"'C15 Cardiff University' ","'South West' ",1105
2016 ,"'C15 Cardiff University' ","'Wales' ",1900
2016 ,"'C15 Cardiff University' ","'Scotland' ",5
2016 ,"'C15 Cardiff University' ","'Northern Ireland' ",45
2016 ,"'C20 Cardiff Metropolitan University' ","'Yorkshire and The Humber' ",20
2016 ,"'C20 Cardiff Metropolitan University' ","'North West' ",30
2016 ,"'C20 Cardiff Metropolitan University' ","'East Midlands' ",30
2016 ,"'C20 Cardiff Metropolitan University' ","'West Midlands' ",130
2016 ,"'C20 Cardiff Metropolitan University' ","'East of England' ",25
2016 ,"'C20 Cardiff Metropolitan University' ","'London' ",25
2016 ,"'C20 Cardiff Metropolitan University' ","'South East' ",125
2016 ,"'C20 Cardiff Metropolitan University' ","'South West' ",410
2016 ,"'C20 Cardiff Metropolitan University' ","'Wales' ",1135
2016 ,"'C20 Cardiff Metropolitan University' ","'Scotland' ",5
2016 ,"'C20 Cardiff Metropolitan University' ","'Northern Ireland' ",10
2016 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'Wales' ",60
2016 ,"'C24 Carshalton College' ","'London' ",40
2016 ,"'C24 Carshalton College' ","'South East' ",10
2016 ,"'C27 Central Bedfordshire College' ","'East of England' ",20
2016 ,"'C30 University of Central Lancashire (UCLan)' ","'North East' ",40
2016 ,"'C30 University of Central Lancashire (UCLan)' ","'Yorkshire and The Humber' ",200
2016 ,"'C30 University of Central Lancashire (UCLan)' ","'North West' ",2955
2016 ,"'C30 University of Central Lancashire (UCLan)' ","'East Midlands' ",70
2016 ,"'C30 University of Central Lancashire (UCLan)' ","'West Midlands' ",125
