"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Ethnic Group (Summary Level) , Cycle Year"
"Coverage:   Accepted through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_012_02.pdf"
 
Cycle Year,Provider Name , Ethnic Group (Summary Level),Number of Acceptances,
2008 ,"'R52 Rotherham College of Arts and Technology' ","'White' ",10
2008 ,"'R54 Royal Agricultural University, Cirencester' ","'White' ",285
2008 ,"'R55 Royal Academy of Dance' ","'Mixed' ",5
2008 ,"'R55 Royal Academy of Dance' ","'White' ",35
2008 ,"'R72 Royal Holloway, University of London' ","'Asian' ",240
2008 ,"'R72 Royal Holloway, University of London' ","'Black' ",90
2008 ,"'R72 Royal Holloway, University of London' ","'Mixed' ",75
2008 ,"'R72 Royal Holloway, University of London' ","'White' ",1125
2008 ,"'R72 Royal Holloway, University of London' ","'Other' ",50
2008 ,"'R72 Royal Holloway, University of London' ","'Unknown' ",35
2008 ,"'R84 Royal Veterinary College (University of London)' ","'Asian' ",5
2008 ,"'R84 Royal Veterinary College (University of London)' ","'Mixed' ",10
2008 ,"'R84 Royal Veterinary College (University of London)' ","'White' ",300
2008 ,"'R84 Royal Veterinary College (University of London)' ","'Unknown' ",5
2008 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'Black' ",5
2008 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'White' ",50
2008 ,"'S01 SRUC - Scotland's Rural College' ","'Mixed' ",5
2008 ,"'S01 SRUC - Scotland's Rural College' ","'White' ",190
2008 ,"'S03 The University of Salford' ","'Asian' ",385
2008 ,"'S03 The University of Salford' ","'Black' ",250
2008 ,"'S03 The University of Salford' ","'Mixed' ",120
2008 ,"'S03 The University of Salford' ","'White' ",3060
2008 ,"'S03 The University of Salford' ","'Other' ",25
2008 ,"'S03 The University of Salford' ","'Unknown' ",35
2008 ,"'S05 SAE Institute' ","'Black' ",5
2008 ,"'S05 SAE Institute' ","'White' ",15
2008 ,"'S07 Wiltshire College Salisbury (formerly Salisbury College)' ","'White' ",30
2008 ,"'S09 SOAS, University of London' ","'Asian' ",120
2008 ,"'S09 SOAS, University of London' ","'Black' ",40
2008 ,"'S09 SOAS, University of London' ","'Mixed' ",65
2008 ,"'S09 SOAS, University of London' ","'White' ",295
2008 ,"'S09 SOAS, University of London' ","'Other' ",25
2008 ,"'S09 SOAS, University of London' ","'Unknown' ",30
2008 ,"'S12 The School of Pharmacy (University of London)' ","'Asian' ",90
2008 ,"'S12 The School of Pharmacy (University of London)' ","'Black' ",20
2008 ,"'S12 The School of Pharmacy (University of London)' ","'Mixed' ",5
2008 ,"'S12 The School of Pharmacy (University of London)' ","'White' ",10
2008 ,"'S12 The School of Pharmacy (University of London)' ","'Other' ",15
2008 ,"'S12 The School of Pharmacy (University of London)' ","'Unknown' ",5
2008 ,"'S18 The University of Sheffield' ","'Asian' ",235
2008 ,"'S18 The University of Sheffield' ","'Black' ",85
2008 ,"'S18 The University of Sheffield' ","'Mixed' ",135
2008 ,"'S18 The University of Sheffield' ","'White' ",3540
2008 ,"'S18 The University of Sheffield' ","'Other' ",20
2008 ,"'S18 The University of Sheffield' ","'Unknown' ",50
2008 ,"'S21 Sheffield Hallam University' ","'Asian' ",360
2008 ,"'S21 Sheffield Hallam University' ","'Black' ",190
2008 ,"'S21 Sheffield Hallam University' ","'Mixed' ",150
2008 ,"'S21 Sheffield Hallam University' ","'White' ",5755
2008 ,"'S21 Sheffield Hallam University' ","'Other' ",30
2008 ,"'S21 Sheffield Hallam University' ","'Unknown' ",30
2008 ,"'S22 Sheffield College' ","'Asian' ",5
2008 ,"'S22 Sheffield College' ","'White' ",95
2008 ,"'S26 Solihull College & University Centre' ","'Asian' ",5
2008 ,"'S26 Solihull College & University Centre' ","'Black' ",5
2008 ,"'S26 Solihull College & University Centre' ","'White' ",50
2008 ,"'S27 University of Southampton' ","'Asian' ",185
2008 ,"'S27 University of Southampton' ","'Black' ",85
2008 ,"'S27 University of Southampton' ","'Mixed' ",105
2008 ,"'S27 University of Southampton' ","'White' ",3660
2008 ,"'S27 University of Southampton' ","'Other' ",20
2008 ,"'S27 University of Southampton' ","'Unknown' ",50
2008 ,"'S28 Somerset College' ","'Asian' ",5
2008 ,"'S28 Somerset College' ","'White' ",170
2008 ,"'S30 Southampton Solent University' ","'Asian' ",90
2008 ,"'S30 Southampton Solent University' ","'Black' ",175
2008 ,"'S30 Southampton Solent University' ","'Mixed' ",100
2008 ,"'S30 Southampton Solent University' ","'White' ",2445
2008 ,"'S30 Southampton Solent University' ","'Other' ",25
2008 ,"'S30 Southampton Solent University' ","'Unknown' ",20
2008 ,"'S32 South Devon College' ","'White' ",10
2008 ,"'S34 Sparsholt College Hampshire' ","'White' ",120
2008 ,"'S36 University of St Andrews' ","'Asian' ",25
2008 ,"'S36 University of St Andrews' ","'Black' ",5
2008 ,"'S36 University of St Andrews' ","'Mixed' ",40
2008 ,"'S36 University of St Andrews' ","'White' ",1130
2008 ,"'S36 University of St Andrews' ","'Unknown' ",25
2008 ,"'S42 South Downs College' ","'White' ",15
2008 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Asian' ",5
2008 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Black' ",20
2008 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Mixed' ",5
2008 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'White' ",205
2008 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Other' ",5
2008 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'Mixed' ",5
2008 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'White' ",25
2008 ,"'S49 St George's, University of London' ","'Asian' ",150
2008 ,"'S49 St George's, University of London' ","'Black' ",55
2008 ,"'S49 St George's, University of London' ","'Mixed' ",35
2008 ,"'S49 St George's, University of London' ","'White' ",270
2008 ,"'S49 St George's, University of London' ","'Other' ",25
2008 ,"'S49 St George's, University of London' ","'Unknown' ",10
2008 ,"'S51 University Centre St Helens' ","'Asian' ",5
2008 ,"'S51 University Centre St Helens' ","'White' ",105
2008 ,"'S52 South Tyneside College' ","'White' ",10
2008 ,"'S64 St Mary's University, Twickenham, London' ","'Asian' ",60
2008 ,"'S64 St Mary's University, Twickenham, London' ","'Black' ",90
2008 ,"'S64 St Mary's University, Twickenham, London' ","'Mixed' ",50
2008 ,"'S64 St Mary's University, Twickenham, London' ","'White' ",785
2008 ,"'S64 St Mary's University, Twickenham, London' ","'Other' ",10
2008 ,"'S64 St Mary's University, Twickenham, London' ","'Unknown' ",5
2008 ,"'S72 Staffordshire University' ","'Asian' ",145
2008 ,"'S72 Staffordshire University' ","'Black' ",105
2008 ,"'S72 Staffordshire University' ","'Mixed' ",65
2008 ,"'S72 Staffordshire University' ","'White' ",2120
2008 ,"'S72 Staffordshire University' ","'Other' ",10
2008 ,"'S72 Staffordshire University' ","'Unknown' ",10
2008 ,"'S73 Staffordshire University Regional Federation' ","'Asian' ",5
2008 ,"'S73 Staffordshire University Regional Federation' ","'Mixed' ",5
2008 ,"'S73 Staffordshire University Regional Federation' ","'White' ",155
2008 ,"'S74 Stratford upon Avon College' ","'White' ",20
2008 ,"'S75 The University of Stirling' ","'Asian' ",15
2008 ,"'S75 The University of Stirling' ","'Black' ",10
2008 ,"'S75 The University of Stirling' ","'Mixed' ",10
2008 ,"'S75 The University of Stirling' ","'White' ",1255
2008 ,"'S75 The University of Stirling' ","'Other' ",5
2008 ,"'S75 The University of Stirling' ","'Unknown' ",15
2008 ,"'S76 Stockport College' ","'Asian' ",5
2008 ,"'S76 Stockport College' ","'Black' ",10
2008 ,"'S76 Stockport College' ","'Mixed' ",10
2008 ,"'S76 Stockport College' ","'White' ",100
2008 ,"'S78 The University of Strathclyde' ","'Asian' ",110
2008 ,"'S78 The University of Strathclyde' ","'Black' ",20
2008 ,"'S78 The University of Strathclyde' ","'Mixed' ",30
2008 ,"'S78 The University of Strathclyde' ","'White' ",2770
2008 ,"'S78 The University of Strathclyde' ","'Other' ",5
2008 ,"'S78 The University of Strathclyde' ","'Unknown' ",20
2008 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'White' ",200
2008 ,"'S82 University of Suffolk' ","'Asian' ",15
2008 ,"'S82 University of Suffolk' ","'Black' ",15
2008 ,"'S82 University of Suffolk' ","'Mixed' ",25
2008 ,"'S82 University of Suffolk' ","'White' ",770
2008 ,"'S84 University of Sunderland' ","'Asian' ",70
2008 ,"'S84 University of Sunderland' ","'Black' ",30
2008 ,"'S84 University of Sunderland' ","'Mixed' ",20
2008 ,"'S84 University of Sunderland' ","'White' ",1750
2008 ,"'S84 University of Sunderland' ","'Unknown' ",5
2008 ,"'S85 University of Surrey' ","'Asian' ",180
2008 ,"'S85 University of Surrey' ","'Black' ",175
2008 ,"'S85 University of Surrey' ","'Mixed' ",75
2008 ,"'S85 University of Surrey' ","'White' ",1495
2008 ,"'S85 University of Surrey' ","'Other' ",30
2008 ,"'S85 University of Surrey' ","'Unknown' ",25
2008 ,"'S90 University of Sussex' ","'Asian' ",50
2008 ,"'S90 University of Sussex' ","'Black' ",70
2008 ,"'S90 University of Sussex' ","'Mixed' ",100
2008 ,"'S90 University of Sussex' ","'White' ",1960
2008 ,"'S90 University of Sussex' ","'Other' ",25
2008 ,"'S90 University of Sussex' ","'Unknown' ",40
2008 ,"'S93 Swansea University' ","'Asian' ",40
2008 ,"'S93 Swansea University' ","'Black' ",20
2008 ,"'S93 Swansea University' ","'Mixed' ",35
2008 ,"'S93 Swansea University' ","'White' ",2390
2008 ,"'S93 Swansea University' ","'Other' ",5
2008 ,"'S93 Swansea University' ","'Unknown' ",15
2008 ,"'S94 Gower College Swansea (formerly Swansea College)' ","'White' ",10
2008 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Asian' ",15
2008 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Black' ",10
2008 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Mixed' ",25
2008 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'White' ",895
2008 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Unknown' ",5
2008 ,"'S98 Swindon College' ","'White' ",40
2008 ,"'T20 Teesside University' ","'Asian' ",90
2008 ,"'T20 Teesside University' ","'Black' ",25
2008 ,"'T20 Teesside University' ","'Mixed' ",25
2008 ,"'T20 Teesside University' ","'White' ",2120
2008 ,"'T20 Teesside University' ","'Other' ",10
2008 ,"'T20 Teesside University' ","'Unknown' ",5
2008 ,"'T40 University of West London (formerly Thames Valley University)' ","'Asian' ",115
2008 ,"'T40 University of West London (formerly Thames Valley University)' ","'Black' ",215
2008 ,"'T40 University of West London (formerly Thames Valley University)' ","'Mixed' ",60
2008 ,"'T40 University of West London (formerly Thames Valley University)' ","'White' ",510
2008 ,"'T40 University of West London (formerly Thames Valley University)' ","'Other' ",30
2008 ,"'T40 University of West London (formerly Thames Valley University)' ","'Unknown' ",20
2008 ,"'T80 University of Wales Trinity Saint David' ","'White' ",330
2008 ,"'T85 Truro and Penwith College' ","'White' ",290
2008 ,"'U20 Ulster University' ","'Asian' ",20
2008 ,"'U20 Ulster University' ","'Black' ",5
2008 ,"'U20 Ulster University' ","'Mixed' ",25
2008 ,"'U20 Ulster University' ","'White' ",4765
2008 ,"'U20 Ulster University' ","'Unknown' ",15
2008 ,"'U65 University of the Arts London' ","'Asian' ",290
2008 ,"'U65 University of the Arts London' ","'Black' ",210
2008 ,"'U65 University of the Arts London' ","'Mixed' ",200
2008 ,"'U65 University of the Arts London' ","'White' ",1960
2008 ,"'U65 University of the Arts London' ","'Other' ",60
2008 ,"'U65 University of the Arts London' ","'Unknown' ",75
2008 ,"'U80 UCL (University College London)' ","'Asian' ",580
2008 ,"'U80 UCL (University College London)' ","'Black' ",100
2008 ,"'U80 UCL (University College London)' ","'Mixed' ",140
2008 ,"'U80 UCL (University College London)' ","'White' ",1570
2008 ,"'U80 UCL (University College London)' ","'Other' ",55
2008 ,"'U80 UCL (University College London)' ","'Unknown' ",55
2008 ,"'W08 Wakefield College' ","'White' ",45
2008 ,"'W12 Walsall College' ","'White' ",15
2008 ,"'W20 The University of Warwick' ","'Asian' ",320
2008 ,"'W20 The University of Warwick' ","'Black' ",65
2008 ,"'W20 The University of Warwick' ","'Mixed' ",100
2008 ,"'W20 The University of Warwick' ","'White' ",2220
2008 ,"'W20 The University of Warwick' ","'Other' ",25
2008 ,"'W20 The University of Warwick' ","'Unknown' ",55
2008 ,"'W25 Warwickshire College Group' ","'Asian' ",5
2008 ,"'W25 Warwickshire College Group' ","'White' ",165
2008 ,"'W29 Welsh College of Horticulture' ","'White' ",5
2008 ,"'W35 College of West Anglia' ","'White' ",75
2008 ,"'W36 West Cheshire College' ","'White' ",10
2008 ,"'W50 University of Westminster, London' ","'Asian' ",775
2008 ,"'W50 University of Westminster, London' ","'Black' ",490
2008 ,"'W50 University of Westminster, London' ","'Mixed' ",175
2008 ,"'W50 University of Westminster, London' ","'White' ",1175
2008 ,"'W50 University of Westminster, London' ","'Other' ",135
2008 ,"'W50 University of Westminster, London' ","'Unknown' ",55
2008 ,"'W65 West Thames College' ","'Asian' ",5
2008 ,"'W65 West Thames College' ","'Mixed' ",5
2008 ,"'W65 West Thames College' ","'White' ",50
2008 ,"'W73 Wirral Metropolitan College' ","'White' ",20
2008 ,"'W74 Wiltshire College' ","'White' ",40
2008 ,"'W75 University of Wolverhampton' ","'Asian' ",545
2008 ,"'W75 University of Wolverhampton' ","'Black' ",275
2008 ,"'W75 University of Wolverhampton' ","'Mixed' ",90
2008 ,"'W75 University of Wolverhampton' ","'White' ",1805
2008 ,"'W75 University of Wolverhampton' ","'Other' ",15
2008 ,"'W75 University of Wolverhampton' ","'Unknown' ",15
2008 ,"'W76 University of Winchester' ","'Asian' ",20
2008 ,"'W76 University of Winchester' ","'Black' ",50
2008 ,"'W76 University of Winchester' ","'Mixed' ",45
2008 ,"'W76 University of Winchester' ","'White' ",1315
2008 ,"'W76 University of Winchester' ","'Unknown' ",10
2008 ,"'W80 University of Worcester' ","'Asian' ",40
2008 ,"'W80 University of Worcester' ","'Black' ",25
2008 ,"'W80 University of Worcester' ","'Mixed' ",30
2008 ,"'W80 University of Worcester' ","'White' ",1535
2008 ,"'W80 University of Worcester' ","'Other' ",5
2008 ,"'W80 University of Worcester' ","'Unknown' ",5
2008 ,"'W81 Worcester College of Technology' ","'Asian' ",5
2008 ,"'W81 Worcester College of Technology' ","'White' ",25
2008 ,"'W85 Writtle University College' ","'Mixed' ",5
2008 ,"'W85 Writtle University College' ","'White' ",215
2008 ,"'Y50 University of York' ","'Asian' ",65
2008 ,"'Y50 University of York' ","'Black' ",30
2008 ,"'Y50 University of York' ","'Mixed' ",45
2008 ,"'Y50 University of York' ","'White' ",2215
2008 ,"'Y50 University of York' ","'Other' ",5
2008 ,"'Y50 University of York' ","'Unknown' ",50
2008 ,"'Y70 York College' ","'White' ",70
2008 ,"'Y75 York St John University' ","'Asian' ",5
2008 ,"'Y75 York St John University' ","'Black' ",5
2008 ,"'Y75 York St John University' ","'Mixed' ",10
2008 ,"'Y75 York St John University' ","'White' ",1145
2008 ,"'Y75 York St John University' ","'Unknown' ",5
2008 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'White' ",10
2009 ,"'A20 The University of Aberdeen' ","'Asian' ",65
2009 ,"'A20 The University of Aberdeen' ","'Black' ",35
2009 ,"'A20 The University of Aberdeen' ","'Mixed' ",35
2009 ,"'A20 The University of Aberdeen' ","'White' ",1905
2009 ,"'A20 The University of Aberdeen' ","'Other' ",10
2009 ,"'A20 The University of Aberdeen' ","'Unknown' ",15
2009 ,"'A30 Abertay University' ","'Asian' ",20
2009 ,"'A30 Abertay University' ","'Black' ",5
2009 ,"'A30 Abertay University' ","'Mixed' ",10
2009 ,"'A30 Abertay University' ","'White' ",855
2009 ,"'A30 Abertay University' ","'Unknown' ",5
2009 ,"'A40 Aberystwyth University' ","'Asian' ",20
2009 ,"'A40 Aberystwyth University' ","'Black' ",15
2009 ,"'A40 Aberystwyth University' ","'Mixed' ",30
2009 ,"'A40 Aberystwyth University' ","'White' ",2125
2009 ,"'A40 Aberystwyth University' ","'Other' ",5
2009 ,"'A40 Aberystwyth University' ","'Unknown' ",30
2009 ,"'A42 ALRA (The Academy of Live and Recorded Arts)' ","'Black' ",5
2009 ,"'A42 ALRA (The Academy of Live and Recorded Arts)' ","'Mixed' ",5
2009 ,"'A42 ALRA (The Academy of Live and Recorded Arts)' ","'White' ",25
2009 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'White' ",85
2009 ,"'A50 American InterContinental University - London' ","'White' ",5
2009 ,"'A60 Anglia Ruskin University' ","'Asian' ",110
2009 ,"'A60 Anglia Ruskin University' ","'Black' ",160
2009 ,"'A60 Anglia Ruskin University' ","'Mixed' ",85
2009 ,"'A60 Anglia Ruskin University' ","'White' ",2075
2009 ,"'A60 Anglia Ruskin University' ","'Other' ",20
2009 ,"'A60 Anglia Ruskin University' ","'Unknown' ",15
2009 ,"'A65 Anglo European College of Chiropractic' ","'Asian' ",5
2009 ,"'A65 Anglo European College of Chiropractic' ","'White' ",45
2009 ,"'A70 Askham Bryan College' ","'White' ",45
2009 ,"'A80 Aston University, Birmingham' ","'Asian' ",635
2009 ,"'A80 Aston University, Birmingham' ","'Black' ",140
2009 ,"'A80 Aston University, Birmingham' ","'Mixed' ",55
2009 ,"'A80 Aston University, Birmingham' ","'White' ",550
2009 ,"'A80 Aston University, Birmingham' ","'Other' ",15
2009 ,"'A80 Aston University, Birmingham' ","'Unknown' ",15
2009 ,"'B06 Bangor University' ","'Asian' ",30
2009 ,"'B06 Bangor University' ","'Black' ",15
2009 ,"'B06 Bangor University' ","'Mixed' ",20
2009 ,"'B06 Bangor University' ","'White' ",2050
2009 ,"'B06 Bangor University' ","'Other' ",5
2009 ,"'B06 Bangor University' ","'Unknown' ",10
2009 ,"'B11 Barking and Dagenham College' ","'Mixed' ",5
2009 ,"'B11 Barking and Dagenham College' ","'White' ",10
2009 ,"'B15 Basingstoke College of Technology' ","'White' ",15
2009 ,"'B16 University of Bath' ","'Asian' ",115
2009 ,"'B16 University of Bath' ","'Black' ",20
2009 ,"'B16 University of Bath' ","'Mixed' ",55
2009 ,"'B16 University of Bath' ","'White' ",1775
2009 ,"'B16 University of Bath' ","'Other' ",10
2009 ,"'B16 University of Bath' ","'Unknown' ",20
2009 ,"'B20 Bath Spa University' ","'Asian' ",25
2009 ,"'B20 Bath Spa University' ","'Black' ",30
2009 ,"'B20 Bath Spa University' ","'Mixed' ",40
2009 ,"'B20 Bath Spa University' ","'White' ",1715
2009 ,"'B20 Bath Spa University' ","'Other' ",5
2009 ,"'B20 Bath Spa University' ","'Unknown' ",10
2009 ,"'B22 University of Bedfordshire' ","'Asian' ",220
2009 ,"'B22 University of Bedfordshire' ","'Black' ",595
2009 ,"'B22 University of Bedfordshire' ","'Mixed' ",105
2009 ,"'B22 University of Bedfordshire' ","'White' ",1580
2009 ,"'B22 University of Bedfordshire' ","'Other' ",15
2009 ,"'B22 University of Bedfordshire' ","'Unknown' ",20
2009 ,"'B23 Bedford College' ","'White' ",25
2009 ,"'B25 Birmingham City University' ","'Asian' ",835
2009 ,"'B25 Birmingham City University' ","'Black' ",530
