"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (Region) , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_005_01.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (Region),Number of Acceptances,
2011 ,"'N91 Nottingham Trent University' ","'West Midlands' ",955
2011 ,"'N91 Nottingham Trent University' ","'East of England' ",895
2011 ,"'N91 Nottingham Trent University' ","'London' ",665
2011 ,"'N91 Nottingham Trent University' ","'South East' ",605
2011 ,"'N91 Nottingham Trent University' ","'South West' ",205
2011 ,"'N91 Nottingham Trent University' ","'Wales' ",45
2011 ,"'N91 Nottingham Trent University' ","'Scotland' ",10
2011 ,"'N91 Nottingham Trent University' ","'Northern Ireland' ",25
2011 ,"'O33 Oxford University' ","'North East' ",55
2011 ,"'O33 Oxford University' ","'Yorkshire and The Humber' ",120
2011 ,"'O33 Oxford University' ","'North West' ",230
2011 ,"'O33 Oxford University' ","'East Midlands' ",130
2011 ,"'O33 Oxford University' ","'West Midlands' ",190
2011 ,"'O33 Oxford University' ","'East of England' ",270
2011 ,"'O33 Oxford University' ","'London' ",630
2011 ,"'O33 Oxford University' ","'South East' ",625
2011 ,"'O33 Oxford University' ","'South West' ",275
2011 ,"'O33 Oxford University' ","'Wales' ",75
2011 ,"'O33 Oxford University' ","'Scotland' ",60
2011 ,"'O33 Oxford University' ","'Northern Ireland' ",40
2011 ,"'O66 Oxford Brookes University' ","'North East' ",15
2011 ,"'O66 Oxford Brookes University' ","'Yorkshire and The Humber' ",55
2011 ,"'O66 Oxford Brookes University' ","'North West' ",70
2011 ,"'O66 Oxford Brookes University' ","'East Midlands' ",145
2011 ,"'O66 Oxford Brookes University' ","'West Midlands' ",255
2011 ,"'O66 Oxford Brookes University' ","'East of England' ",240
2011 ,"'O66 Oxford Brookes University' ","'London' ",330
2011 ,"'O66 Oxford Brookes University' ","'South East' ",1480
2011 ,"'O66 Oxford Brookes University' ","'South West' ",655
2011 ,"'O66 Oxford Brookes University' ","'Wales' ",40
2011 ,"'O66 Oxford Brookes University' ","'Scotland' ",15
2011 ,"'O66 Oxford Brookes University' ","'Northern Ireland' ",15
2011 ,"'P26 University of London Institute in Paris' ","'Yorkshire and The Humber' ",10
2011 ,"'P26 University of London Institute in Paris' ","'North West' ",5
2011 ,"'P26 University of London Institute in Paris' ","'West Midlands' ",5
2011 ,"'P26 University of London Institute in Paris' ","'East of England' ",5
2011 ,"'P26 University of London Institute in Paris' ","'London' ",5
2011 ,"'P26 University of London Institute in Paris' ","'South East' ",10
2011 ,"'P26 University of London Institute in Paris' ","'South West' ",5
2011 ,"'P26 University of London Institute in Paris' ","'Northern Ireland' ",5
2011 ,"'P35 Pembrokeshire College' ","'Wales' ",55
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'North East' ",5
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Yorkshire and The Humber' ",15
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'North West' ",15
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'East Midlands' ",15
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'West Midlands' ",25
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'East of England' ",15
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'London' ",55
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'South East' ",50
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'South West' ",65
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Wales' ",20
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Northern Ireland' ",10
2011 ,"'P51 Petroc' ","'London' ",5
2011 ,"'P51 Petroc' ","'South West' ",170
2011 ,"'P56 University Centre Peterborough' ","'Yorkshire and The Humber' ",5
2011 ,"'P56 University Centre Peterborough' ","'East Midlands' ",50
2011 ,"'P56 University Centre Peterborough' ","'West Midlands' ",5
2011 ,"'P56 University Centre Peterborough' ","'East of England' ",115
2011 ,"'P56 University Centre Peterborough' ","'London' ",5
2011 ,"'P56 University Centre Peterborough' ","'South East' ",5
2011 ,"'P60 Plymouth University' ","'North East' ",30
2011 ,"'P60 Plymouth University' ","'Yorkshire and The Humber' ",55
2011 ,"'P60 Plymouth University' ","'North West' ",100
2011 ,"'P60 Plymouth University' ","'East Midlands' ",155
2011 ,"'P60 Plymouth University' ","'West Midlands' ",295
2011 ,"'P60 Plymouth University' ","'East of England' ",320
2011 ,"'P60 Plymouth University' ","'London' ",280
2011 ,"'P60 Plymouth University' ","'South East' ",880
2011 ,"'P60 Plymouth University' ","'South West' ",3280
2011 ,"'P60 Plymouth University' ","'Wales' ",160
2011 ,"'P60 Plymouth University' ","'Scotland' ",15
2011 ,"'P60 Plymouth University' ","'Northern Ireland' ",25
2011 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'Yorkshire and The Humber' ",5
2011 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'East Midlands' ",15
2011 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'West Midlands' ",25
2011 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'East of England' ",20
2011 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'London' ",10
2011 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'South East' ",75
2011 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'South West' ",635
2011 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'Wales' ",5
2011 ,"'P65 Plymouth College of Art' ","'Yorkshire and The Humber' ",5
2011 ,"'P65 Plymouth College of Art' ","'North West' ",5
2011 ,"'P65 Plymouth College of Art' ","'West Midlands' ",10
2011 ,"'P65 Plymouth College of Art' ","'East of England' ",15
2011 ,"'P65 Plymouth College of Art' ","'London' ",10
2011 ,"'P65 Plymouth College of Art' ","'South East' ",45
2011 ,"'P65 Plymouth College of Art' ","'South West' ",210
2011 ,"'P65 Plymouth College of Art' ","'Wales' ",10
2011 ,"'P80 University of Portsmouth' ","'North East' ",20
2011 ,"'P80 University of Portsmouth' ","'Yorkshire and The Humber' ",40
2011 ,"'P80 University of Portsmouth' ","'North West' ",45
2011 ,"'P80 University of Portsmouth' ","'East Midlands' ",110
2011 ,"'P80 University of Portsmouth' ","'West Midlands' ",155
2011 ,"'P80 University of Portsmouth' ","'East of England' ",565
2011 ,"'P80 University of Portsmouth' ","'London' ",915
2011 ,"'P80 University of Portsmouth' ","'South East' ",2490
2011 ,"'P80 University of Portsmouth' ","'South West' ",470
2011 ,"'P80 University of Portsmouth' ","'Wales' ",70
2011 ,"'P80 University of Portsmouth' ","'Scotland' ",10
2011 ,"'P80 University of Portsmouth' ","'Northern Ireland' ",5
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'North East' ",5
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'Yorkshire and The Humber' ",10
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'North West' ",10
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'East Midlands' ",5
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'West Midlands' ",5
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'East of England' ",5
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'South East' ",10
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'South West' ",5
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'Wales' ",5
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'Scotland' ",685
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'Northern Ireland' ",55
2011 ,"'Q50 Queen Mary University of London' ","'North East' ",25
2011 ,"'Q50 Queen Mary University of London' ","'Yorkshire and The Humber' ",75
2011 ,"'Q50 Queen Mary University of London' ","'North West' ",110
2011 ,"'Q50 Queen Mary University of London' ","'East Midlands' ",80
2011 ,"'Q50 Queen Mary University of London' ","'West Midlands' ",110
2011 ,"'Q50 Queen Mary University of London' ","'East of England' ",280
2011 ,"'Q50 Queen Mary University of London' ","'London' ",1555
2011 ,"'Q50 Queen Mary University of London' ","'South East' ",380
2011 ,"'Q50 Queen Mary University of London' ","'South West' ",145
2011 ,"'Q50 Queen Mary University of London' ","'Wales' ",35
2011 ,"'Q50 Queen Mary University of London' ","'Scotland' ",15
2011 ,"'Q50 Queen Mary University of London' ","'Northern Ireland' ",25
2011 ,"'Q75 Queen's University Belfast' ","'North East' ",20
2011 ,"'Q75 Queen's University Belfast' ","'Yorkshire and The Humber' ",15
2011 ,"'Q75 Queen's University Belfast' ","'North West' ",35
2011 ,"'Q75 Queen's University Belfast' ","'East Midlands' ",10
2011 ,"'Q75 Queen's University Belfast' ","'West Midlands' ",10
2011 ,"'Q75 Queen's University Belfast' ","'East of England' ",20
2011 ,"'Q75 Queen's University Belfast' ","'London' ",35
2011 ,"'Q75 Queen's University Belfast' ","'South East' ",40
2011 ,"'Q75 Queen's University Belfast' ","'South West' ",30
2011 ,"'Q75 Queen's University Belfast' ","'Wales' ",5
2011 ,"'Q75 Queen's University Belfast' ","'Scotland' ",15
2011 ,"'Q75 Queen's University Belfast' ","'Northern Ireland' ",3305
2011 ,"'R06 Ravensbourne' ","'Yorkshire and The Humber' ",10
2011 ,"'R06 Ravensbourne' ","'North West' ",10
2011 ,"'R06 Ravensbourne' ","'East Midlands' ",15
2011 ,"'R06 Ravensbourne' ","'West Midlands' ",15
2011 ,"'R06 Ravensbourne' ","'East of England' ",55
2011 ,"'R06 Ravensbourne' ","'London' ",375
2011 ,"'R06 Ravensbourne' ","'South East' ",135
2011 ,"'R06 Ravensbourne' ","'South West' ",20
2011 ,"'R06 Ravensbourne' ","'Scotland' ",5
2011 ,"'R06 Ravensbourne' ","'Northern Ireland' ",5
2011 ,"'R12 University of Reading' ","'North East' ",10
2011 ,"'R12 University of Reading' ","'Yorkshire and The Humber' ",50
2011 ,"'R12 University of Reading' ","'North West' ",70
2011 ,"'R12 University of Reading' ","'East Midlands' ",120
2011 ,"'R12 University of Reading' ","'West Midlands' ",180
2011 ,"'R12 University of Reading' ","'East of England' ",360
2011 ,"'R12 University of Reading' ","'London' ",425
2011 ,"'R12 University of Reading' ","'South East' ",860
2011 ,"'R12 University of Reading' ","'South West' ",405
2011 ,"'R12 University of Reading' ","'Wales' ",125
2011 ,"'R12 University of Reading' ","'Scotland' ",10
2011 ,"'R12 University of Reading' ","'Northern Ireland' ",15
2011 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'London' ",10
2011 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'South East' ",5
2011 ,"'R20 Richmond, The American International University in London' ","'London' ",10
2011 ,"'R36 Robert Gordon University' ","'North East' ",5
2011 ,"'R36 Robert Gordon University' ","'Yorkshire and The Humber' ",5
2011 ,"'R36 Robert Gordon University' ","'North West' ",5
2011 ,"'R36 Robert Gordon University' ","'East Midlands' ",5
2011 ,"'R36 Robert Gordon University' ","'East of England' ",10
2011 ,"'R36 Robert Gordon University' ","'London' ",10
2011 ,"'R36 Robert Gordon University' ","'South East' ",15
2011 ,"'R36 Robert Gordon University' ","'Scotland' ",1980
2011 ,"'R36 Robert Gordon University' ","'Northern Ireland' ",20
2011 ,"'R48 University of Roehampton' ","'North East' ",5
2011 ,"'R48 University of Roehampton' ","'Yorkshire and The Humber' ",15
2011 ,"'R48 University of Roehampton' ","'North West' ",30
2011 ,"'R48 University of Roehampton' ","'East Midlands' ",40
2011 ,"'R48 University of Roehampton' ","'West Midlands' ",40
2011 ,"'R48 University of Roehampton' ","'East of England' ",165
2011 ,"'R48 University of Roehampton' ","'London' ",1300
2011 ,"'R48 University of Roehampton' ","'South East' ",470
2011 ,"'R48 University of Roehampton' ","'South West' ",115
2011 ,"'R48 University of Roehampton' ","'Wales' ",15
2011 ,"'R48 University of Roehampton' ","'Scotland' ",10
2011 ,"'R48 University of Roehampton' ","'Northern Ireland' ",10
2011 ,"'R51 Rose Bruford College' ","'North East' ",5
2011 ,"'R51 Rose Bruford College' ","'Yorkshire and The Humber' ",10
2011 ,"'R51 Rose Bruford College' ","'North West' ",10
2011 ,"'R51 Rose Bruford College' ","'East Midlands' ",5
2011 ,"'R51 Rose Bruford College' ","'West Midlands' ",10
2011 ,"'R51 Rose Bruford College' ","'East of England' ",30
2011 ,"'R51 Rose Bruford College' ","'London' ",45
2011 ,"'R51 Rose Bruford College' ","'South East' ",50
2011 ,"'R51 Rose Bruford College' ","'South West' ",15
2011 ,"'R51 Rose Bruford College' ","'Wales' ",10
2011 ,"'R51 Rose Bruford College' ","'Scotland' ",5
2011 ,"'R52 Rotherham College of Arts and Technology' ","'Yorkshire and The Humber' ",35
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'North East' ",5
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'Yorkshire and The Humber' ",20
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'North West' ",20
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'East Midlands' ",20
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'West Midlands' ",25
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'East of England' ",40
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'South East' ",75
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'South West' ",120
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'Wales' ",10
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'Scotland' ",15
2011 ,"'R55 Royal Academy of Dance' ","'North West' ",5
2011 ,"'R55 Royal Academy of Dance' ","'East of England' ",5
2011 ,"'R55 Royal Academy of Dance' ","'London' ",5
2011 ,"'R55 Royal Academy of Dance' ","'South East' ",5
2011 ,"'R55 Royal Academy of Dance' ","'South West' ",5
2011 ,"'R55 Royal Academy of Dance' ","'Wales' ",5
2011 ,"'R72 Royal Holloway, University of London' ","'North East' ",20
2011 ,"'R72 Royal Holloway, University of London' ","'Yorkshire and The Humber' ",40
2011 ,"'R72 Royal Holloway, University of London' ","'North West' ",45
2011 ,"'R72 Royal Holloway, University of London' ","'East Midlands' ",45
2011 ,"'R72 Royal Holloway, University of London' ","'West Midlands' ",70
2011 ,"'R72 Royal Holloway, University of London' ","'East of England' ",200
2011 ,"'R72 Royal Holloway, University of London' ","'London' ",610
2011 ,"'R72 Royal Holloway, University of London' ","'South East' ",550
2011 ,"'R72 Royal Holloway, University of London' ","'South West' ",145
2011 ,"'R72 Royal Holloway, University of London' ","'Wales' ",30
2011 ,"'R72 Royal Holloway, University of London' ","'Scotland' ",15
2011 ,"'R72 Royal Holloway, University of London' ","'Northern Ireland' ",10
2011 ,"'R84 Royal Veterinary College (University of London)' ","'North East' ",5
2011 ,"'R84 Royal Veterinary College (University of London)' ","'Yorkshire and The Humber' ",20
2011 ,"'R84 Royal Veterinary College (University of London)' ","'North West' ",20
2011 ,"'R84 Royal Veterinary College (University of London)' ","'East Midlands' ",30
2011 ,"'R84 Royal Veterinary College (University of London)' ","'West Midlands' ",5
2011 ,"'R84 Royal Veterinary College (University of London)' ","'East of England' ",50
2011 ,"'R84 Royal Veterinary College (University of London)' ","'London' ",50
2011 ,"'R84 Royal Veterinary College (University of London)' ","'South East' ",65
2011 ,"'R84 Royal Veterinary College (University of London)' ","'South West' ",35
2011 ,"'R84 Royal Veterinary College (University of London)' ","'Wales' ",10
2011 ,"'R84 Royal Veterinary College (University of London)' ","'Scotland' ",5
2011 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'North West' ",5
2011 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'West Midlands' ",5
2011 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'East of England' ",5
2011 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'London' ",5
2011 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'South East' ",5
2011 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'South West' ",10
2011 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'Wales' ",15
2011 ,"'S01 SRUC - Scotland's Rural College' ","'North East' ",5
2011 ,"'S01 SRUC - Scotland's Rural College' ","'Yorkshire and The Humber' ",5
2011 ,"'S01 SRUC - Scotland's Rural College' ","'West Midlands' ",5
2011 ,"'S01 SRUC - Scotland's Rural College' ","'South East' ",5
2011 ,"'S01 SRUC - Scotland's Rural College' ","'Scotland' ",305
2011 ,"'S01 SRUC - Scotland's Rural College' ","'Northern Ireland' ",5
2011 ,"'S03 The University of Salford' ","'North East' ",70
2011 ,"'S03 The University of Salford' ","'Yorkshire and The Humber' ",240
2011 ,"'S03 The University of Salford' ","'North West' ",3505
2011 ,"'S03 The University of Salford' ","'East Midlands' ",135
2011 ,"'S03 The University of Salford' ","'West Midlands' ",135
2011 ,"'S03 The University of Salford' ","'East of England' ",60
2011 ,"'S03 The University of Salford' ","'London' ",65
2011 ,"'S03 The University of Salford' ","'South East' ",65
