"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (UK / EU / Not EU) , Cycle Year"
"Coverage:   Accepted through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_003_02.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (UK / EU / Not EU),Number of Acceptances,
2007 ,"'S30 Southampton Solent University' ","'Not EU' ",120
2007 ,"'S32 South Devon College' ","'UK' ",10
2007 ,"'S34 Sparsholt College Hampshire' ","'UK' ",125
2007 ,"'S34 Sparsholt College Hampshire' ","'EU (excluding UK)' ",5
2007 ,"'S36 University of St Andrews' ","'UK' ",1040
2007 ,"'S36 University of St Andrews' ","'EU (excluding UK)' ",110
2007 ,"'S36 University of St Andrews' ","'Not EU' ",145
2007 ,"'S42 South Downs College' ","'UK' ",30
2007 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'UK' ",230
2007 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'UK' ",20
2007 ,"'S49 St George's, University of London' ","'UK' ",490
2007 ,"'S49 St George's, University of London' ","'EU (excluding UK)' ",10
2007 ,"'S49 St George's, University of London' ","'Not EU' ",20
2007 ,"'S51 University Centre St Helens' ","'UK' ",85
2007 ,"'S64 St Mary's University, Twickenham, London' ","'UK' ",835
2007 ,"'S64 St Mary's University, Twickenham, London' ","'EU (excluding UK)' ",35
2007 ,"'S64 St Mary's University, Twickenham, London' ","'Not EU' ",10
2007 ,"'S68 Stamford College' ","'UK' ",20
2007 ,"'S72 Staffordshire University' ","'UK' ",2210
2007 ,"'S72 Staffordshire University' ","'EU (excluding UK)' ",20
2007 ,"'S72 Staffordshire University' ","'Not EU' ",75
2007 ,"'S73 Staffordshire University Regional Federation' ","'UK' ",170
2007 ,"'S73 Staffordshire University Regional Federation' ","'Not EU' ",5
2007 ,"'S74 Stratford upon Avon College' ","'UK' ",15
2007 ,"'S75 The University of Stirling' ","'UK' ",1205
2007 ,"'S75 The University of Stirling' ","'EU (excluding UK)' ",85
2007 ,"'S75 The University of Stirling' ","'Not EU' ",35
2007 ,"'S76 Stockport College' ","'UK' ",140
2007 ,"'S77 Stourbridge College' ","'UK' ",5
2007 ,"'S78 The University of Strathclyde' ","'UK' ",2855
2007 ,"'S78 The University of Strathclyde' ","'EU (excluding UK)' ",60
2007 ,"'S78 The University of Strathclyde' ","'Not EU' ",80
2007 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'UK' ",230
2007 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'EU (excluding UK)' ",5
2007 ,"'S82 University of Suffolk' ","'UK' ",585
2007 ,"'S82 University of Suffolk' ","'EU (excluding UK)' ",5
2007 ,"'S82 University of Suffolk' ","'Not EU' ",5
2007 ,"'S84 University of Sunderland' ","'UK' ",1610
2007 ,"'S84 University of Sunderland' ","'EU (excluding UK)' ",60
2007 ,"'S84 University of Sunderland' ","'Not EU' ",40
2007 ,"'S85 University of Surrey' ","'UK' ",1550
2007 ,"'S85 University of Surrey' ","'EU (excluding UK)' ",350
2007 ,"'S85 University of Surrey' ","'Not EU' ",245
2007 ,"'S90 University of Sussex' ","'UK' ",2095
2007 ,"'S90 University of Sussex' ","'EU (excluding UK)' ",180
2007 ,"'S90 University of Sussex' ","'Not EU' ",130
2007 ,"'S93 Swansea University' ","'UK' ",2565
2007 ,"'S93 Swansea University' ","'EU (excluding UK)' ",50
2007 ,"'S93 Swansea University' ","'Not EU' ",60
2007 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'UK' ",825
2007 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'EU (excluding UK)' ",60
2007 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Not EU' ",15
2007 ,"'S98 Swindon College' ","'UK' ",80
2007 ,"'T20 Teesside University' ","'UK' ",1855
2007 ,"'T20 Teesside University' ","'EU (excluding UK)' ",55
2007 ,"'T20 Teesside University' ","'Not EU' ",30
2007 ,"'T40 University of West London (formerly Thames Valley University)' ","'UK' ",945
2007 ,"'T40 University of West London (formerly Thames Valley University)' ","'EU (excluding UK)' ",80
2007 ,"'T40 University of West London (formerly Thames Valley University)' ","'Not EU' ",80
2007 ,"'T80 University of Wales Trinity Saint David' ","'UK' ",330
2007 ,"'T80 University of Wales Trinity Saint David' ","'EU (excluding UK)' ",10
2007 ,"'T85 Truro and Penwith College' ","'UK' ",305
2007 ,"'T85 Truro and Penwith College' ","'EU (excluding UK)' ",5
2007 ,"'T90 Tyne Metropolitan College' ","'UK' ",40
2007 ,"'U20 Ulster University' ","'UK' ",4290
2007 ,"'U20 Ulster University' ","'EU (excluding UK)' ",330
2007 ,"'U20 Ulster University' ","'Not EU' ",20
2007 ,"'U65 University of the Arts London' ","'UK' ",2850
2007 ,"'U65 University of the Arts London' ","'EU (excluding UK)' ",365
2007 ,"'U65 University of the Arts London' ","'Not EU' ",520
2007 ,"'U80 UCL (University College London)' ","'UK' ",2400
2007 ,"'U80 UCL (University College London)' ","'EU (excluding UK)' ",320
2007 ,"'U80 UCL (University College London)' ","'Not EU' ",765
2007 ,"'W08 Wakefield College' ","'UK' ",65
2007 ,"'W12 Walsall College' ","'UK' ",20
2007 ,"'W20 The University of Warwick' ","'UK' ",2690
2007 ,"'W20 The University of Warwick' ","'EU (excluding UK)' ",255
2007 ,"'W20 The University of Warwick' ","'Not EU' ",625
2007 ,"'W25 Warwickshire College Group' ","'UK' ",165
2007 ,"'W29 Welsh College of Horticulture' ","'UK' ",5
2007 ,"'W35 College of West Anglia' ","'UK' ",70
2007 ,"'W36 West Cheshire College' ","'UK' ",20
2007 ,"'W50 University of Westminster, London' ","'UK' ",2795
2007 ,"'W50 University of Westminster, London' ","'EU (excluding UK)' ",330
2007 ,"'W50 University of Westminster, London' ","'Not EU' ",315
2007 ,"'W52 Westminster Kingsway College' ","'UK' ",5
2007 ,"'W52 Westminster Kingsway College' ","'Not EU' ",5
2007 ,"'W65 West Thames College' ","'UK' ",65
2007 ,"'W65 West Thames College' ","'Not EU' ",5
2007 ,"'W73 Wirral Metropolitan College' ","'UK' ",35
2007 ,"'W74 Wiltshire College' ","'UK' ",25
2007 ,"'W75 University of Wolverhampton' ","'UK' ",2580
2007 ,"'W75 University of Wolverhampton' ","'EU (excluding UK)' ",135
2007 ,"'W75 University of Wolverhampton' ","'Not EU' ",45
2007 ,"'W76 University of Winchester' ","'UK' ",1300
2007 ,"'W76 University of Winchester' ","'EU (excluding UK)' ",15
2007 ,"'W76 University of Winchester' ","'Not EU' ",20
2007 ,"'W80 University of Worcester' ","'UK' ",1240
2007 ,"'W80 University of Worcester' ","'EU (excluding UK)' ",10
2007 ,"'W80 University of Worcester' ","'Not EU' ",5
2007 ,"'W81 Worcester College of Technology' ","'UK' ",40
2007 ,"'W85 Writtle University College' ","'UK' ",180
2007 ,"'W85 Writtle University College' ","'EU (excluding UK)' ",10
2007 ,"'W85 Writtle University College' ","'Not EU' ",5
2007 ,"'Y50 University of York' ","'UK' ",2140
2007 ,"'Y50 University of York' ","'EU (excluding UK)' ",110
2007 ,"'Y50 University of York' ","'Not EU' ",250
2007 ,"'Y70 York College' ","'UK' ",55
2007 ,"'Y75 York St John University' ","'UK' ",1175
2007 ,"'Y75 York St John University' ","'EU (excluding UK)' ",10
2007 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'UK' ",25
2008 ,"'A20 The University of Aberdeen' ","'UK' ",1905
2008 ,"'A20 The University of Aberdeen' ","'EU (excluding UK)' ",315
2008 ,"'A20 The University of Aberdeen' ","'Not EU' ",200
2008 ,"'A30 Abertay University' ","'UK' ",830
2008 ,"'A30 Abertay University' ","'EU (excluding UK)' ",35
2008 ,"'A30 Abertay University' ","'Not EU' ",5
2008 ,"'A40 Aberystwyth University' ","'UK' ",1965
2008 ,"'A40 Aberystwyth University' ","'EU (excluding UK)' ",170
2008 ,"'A40 Aberystwyth University' ","'Not EU' ",135
2008 ,"'A42 ALRA (The Academy of Live and Recorded Arts)' ","'UK' ",20
2008 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'UK' ",55
2008 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'EU (excluding UK)' ",20
2008 ,"'A50 American InterContinental University - London' ","'UK' ",5
2008 ,"'A50 American InterContinental University - London' ","'EU (excluding UK)' ",5
2008 ,"'A50 American InterContinental University - London' ","'Not EU' ",5
2008 ,"'A60 Anglia Ruskin University' ","'UK' ",2125
2008 ,"'A60 Anglia Ruskin University' ","'EU (excluding UK)' ",100
2008 ,"'A60 Anglia Ruskin University' ","'Not EU' ",35
2008 ,"'A65 Anglo European College of Chiropractic' ","'UK' ",65
2008 ,"'A65 Anglo European College of Chiropractic' ","'EU (excluding UK)' ",50
2008 ,"'A65 Anglo European College of Chiropractic' ","'Not EU' ",35
2008 ,"'A70 Askham Bryan College' ","'UK' ",55
2008 ,"'A80 Aston University, Birmingham' ","'UK' ",1395
2008 ,"'A80 Aston University, Birmingham' ","'EU (excluding UK)' ",135
2008 ,"'A80 Aston University, Birmingham' ","'Not EU' ",335
2008 ,"'B06 Bangor University' ","'UK' ",1825
2008 ,"'B06 Bangor University' ","'EU (excluding UK)' ",40
2008 ,"'B06 Bangor University' ","'Not EU' ",55
2008 ,"'B11 Barking and Dagenham College' ","'UK' ",30
2008 ,"'B15 Basingstoke College of Technology' ","'UK' ",20
2008 ,"'B16 University of Bath' ","'UK' ",2000
2008 ,"'B16 University of Bath' ","'EU (excluding UK)' ",260
2008 ,"'B16 University of Bath' ","'Not EU' ",360
2008 ,"'B20 Bath Spa University' ","'UK' ",1765
2008 ,"'B20 Bath Spa University' ","'EU (excluding UK)' ",25
2008 ,"'B20 Bath Spa University' ","'Not EU' ",25
2008 ,"'B22 University of Bedfordshire' ","'UK' ",1850
2008 ,"'B22 University of Bedfordshire' ","'EU (excluding UK)' ",40
2008 ,"'B22 University of Bedfordshire' ","'Not EU' ",20
2008 ,"'B23 Bedford College' ","'UK' ",20
2008 ,"'B32 The University of Birmingham' ","'UK' ",4725
2008 ,"'B32 The University of Birmingham' ","'EU (excluding UK)' ",175
2008 ,"'B32 The University of Birmingham' ","'Not EU' ",380
2008 ,"'B35 University College Birmingham' ","'UK' ",700
2008 ,"'B35 University College Birmingham' ","'EU (excluding UK)' ",75
2008 ,"'B35 University College Birmingham' ","'Not EU' ",30
2008 ,"'B37 Bishop Burton College' ","'UK' ",140
2008 ,"'B38 Bishop Grosseteste University' ","'UK' ",360
2008 ,"'B41 Blackpool and The Fylde College' ","'UK' ",395
2008 ,"'B41 Blackpool and The Fylde College' ","'EU (excluding UK)' ",5
2008 ,"'B41 Blackpool and The Fylde College' ","'Not EU' ",5
2008 ,"'B44 University of Bolton' ","'UK' ",625
2008 ,"'B44 University of Bolton' ","'EU (excluding UK)' ",15
2008 ,"'B44 University of Bolton' ","'Not EU' ",15
2008 ,"'B50 Bournemouth University' ","'UK' ",3410
2008 ,"'B50 Bournemouth University' ","'EU (excluding UK)' ",105
2008 ,"'B50 Bournemouth University' ","'Not EU' ",110
2008 ,"'B53 The Arts Institute at Bournemouth' ","'UK' ",865
2008 ,"'B53 The Arts Institute at Bournemouth' ","'EU (excluding UK)' ",35
2008 ,"'B53 The Arts Institute at Bournemouth' ","'Not EU' ",35
2008 ,"'B56 The University of Bradford' ","'UK' ",1790
2008 ,"'B56 The University of Bradford' ","'EU (excluding UK)' ",95
2008 ,"'B56 The University of Bradford' ","'Not EU' ",280
2008 ,"'B60 Bradford College' ","'UK' ",385
2008 ,"'B60 Bradford College' ","'EU (excluding UK)' ",5
2008 ,"'B60 Bradford College' ","'Not EU' ",5
2008 ,"'B70 Bridgwater College' ","'UK' ",30
2008 ,"'B72 University of Brighton' ","'UK' ",3815
2008 ,"'B72 University of Brighton' ","'EU (excluding UK)' ",355
2008 ,"'B72 University of Brighton' ","'Not EU' ",195
2008 ,"'B74 Brighton and Sussex Medical School' ","'UK' ",125
2008 ,"'B74 Brighton and Sussex Medical School' ","'EU (excluding UK)' ",5
2008 ,"'B74 Brighton and Sussex Medical School' ","'Not EU' ",5
2008 ,"'B77 Bristol, City of Bristol College' ","'UK' ",150
2008 ,"'B77 Bristol, City of Bristol College' ","'EU (excluding UK)' ",5
2008 ,"'B77 Bristol, City of Bristol College' ","'Not EU' ",5
2008 ,"'B78 University of Bristol' ","'UK' ",3140
2008 ,"'B78 University of Bristol' ","'EU (excluding UK)' ",140
2008 ,"'B78 University of Bristol' ","'Not EU' ",395
2008 ,"'B79 Bristol Filton College' ","'UK' ",5
2008 ,"'B80 Bristol, University of the West of England (UWE)' ","'UK' ",5565
2008 ,"'B80 Bristol, University of the West of England (UWE)' ","'EU (excluding UK)' ",185
2008 ,"'B80 Bristol, University of the West of England (UWE)' ","'Not EU' ",165
2008 ,"'B81 British College of Osteopathic Medicine' ","'UK' ",30
2008 ,"'B81 British College of Osteopathic Medicine' ","'EU (excluding UK)' ",5
2008 ,"'B84 Brunel University London' ","'UK' ",2680
2008 ,"'B84 Brunel University London' ","'EU (excluding UK)' ",110
2008 ,"'B84 Brunel University London' ","'Not EU' ",165
2008 ,"'B87 British School of Osteopathy' ","'UK' ",60
2008 ,"'B87 British School of Osteopathy' ","'EU (excluding UK)' ",5
2008 ,"'B90 The University of Buckingham' ","'UK' ",15
2008 ,"'B90 The University of Buckingham' ","'EU (excluding UK)' ",5
2008 ,"'B90 The University of Buckingham' ","'Not EU' ",20
2008 ,"'B94 Buckinghamshire New University' ","'UK' ",1140
2008 ,"'B94 Buckinghamshire New University' ","'EU (excluding UK)' ",35
2008 ,"'B94 Buckinghamshire New University' ","'Not EU' ",20
2008 ,"'C05 University of Cambridge' ","'UK' ",2895
2008 ,"'C05 University of Cambridge' ","'EU (excluding UK)' ",250
2008 ,"'C05 University of Cambridge' ","'Not EU' ",370
2008 ,"'C10 Canterbury Christ Church University' ","'UK' ",2285
2008 ,"'C10 Canterbury Christ Church University' ","'EU (excluding UK)' ",55
2008 ,"'C10 Canterbury Christ Church University' ","'Not EU' ",20
2008 ,"'C13 Capel Manor College' ","'UK' ",5
2008 ,"'C15 Cardiff University' ","'UK' ",4310
2008 ,"'C15 Cardiff University' ","'EU (excluding UK)' ",140
2008 ,"'C15 Cardiff University' ","'Not EU' ",350
2008 ,"'C20 Cardiff Metropolitan University' ","'UK' ",2105
2008 ,"'C20 Cardiff Metropolitan University' ","'EU (excluding UK)' ",30
2008 ,"'C20 Cardiff Metropolitan University' ","'Not EU' ",35
2008 ,"'C21 Castle College Nottingham' ","'UK' ",5
2008 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'UK' ",45
2008 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'EU (excluding UK)' ",5
2008 ,"'C25 Birmingham City University (formerly University of Central England in Birmingham)' ","'UK' ",3520
2008 ,"'C25 Birmingham City University (formerly University of Central England in Birmingham)' ","'EU (excluding UK)' ",95
2008 ,"'C25 Birmingham City University (formerly University of Central England in Birmingham)' ","'Not EU' ",65
2008 ,"'C30 University of Central Lancashire (UCLan)' ","'UK' ",3980
2008 ,"'C30 University of Central Lancashire (UCLan)' ","'EU (excluding UK)' ",130
2008 ,"'C30 University of Central Lancashire (UCLan)' ","'Not EU' ",65
2008 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'UK' ",185
2008 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'EU (excluding UK)' ",10
2008 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Not EU' ",5
2008 ,"'C55 University of Chester' ","'UK' ",2185
2008 ,"'C55 University of Chester' ","'EU (excluding UK)' ",35
2008 ,"'C55 University of Chester' ","'Not EU' ",30
2008 ,"'C56 Chesterfield College' ","'UK' ",45
2008 ,"'C57 Chichester College' ","'UK' ",30
2008 ,"'C58 University of Chichester' ","'UK' ",1145
2008 ,"'C58 University of Chichester' ","'EU (excluding UK)' ",10
2008 ,"'C58 University of Chichester' ","'Not EU' ",20
2008 ,"'C60 City, University of London' ","'UK' ",1605
2008 ,"'C60 City, University of London' ","'EU (excluding UK)' ",205
2008 ,"'C60 City, University of London' ","'Not EU' ",375
2008 ,"'C64 City College Coventry' ","'UK' ",5
2008 ,"'C66 The Manchester College (Formerly City College Manchester)' ","'UK' ",215
2008 ,"'C66 The Manchester College (Formerly City College Manchester)' ","'EU (excluding UK)' ",5
2008 ,"'C69 City of Sunderland College' ","'UK' ",60
2008 ,"'C71 Cleveland College of Art and Design' ","'UK' ",160
2008 ,"'C72 Cliff College' ","'UK' ",10
2008 ,"'C75 University Centre Colchester at Colchester Institute' ","'UK' ",280
2008 ,"'C75 University Centre Colchester at Colchester Institute' ","'Not EU' ",10
2008 ,"'C78 Cornwall College' ","'UK' ",270
2008 ,"'C78 Cornwall College' ","'EU (excluding UK)' ",5
2008 ,"'C78 Cornwall College' ","'Not EU' ",5
2008 ,"'C80 Courtauld Institute of Art (University of London)' ","'UK' ",50
2008 ,"'C80 Courtauld Institute of Art (University of London)' ","'EU (excluding UK)' ",5
2008 ,"'C85 Coventry University' ","'UK' ",3020
2008 ,"'C85 Coventry University' ","'EU (excluding UK)' ",235
2008 ,"'C85 Coventry University' ","'Not EU' ",95
2008 ,"'C88 Craven College' ","'UK' ",25
2008 ,"'C92 University Centre, Croydon (Croydon College)' ","'UK' ",95
2008 ,"'C92 University Centre, Croydon (Croydon College)' ","'Not EU' ",5
2008 ,"'C93 University for the Creative Arts (UCA)' ","'UK' ",1305
2008 ,"'C93 University for the Creative Arts (UCA)' ","'EU (excluding UK)' ",105
2008 ,"'C93 University for the Creative Arts (UCA)' ","'Not EU' ",40
2008 ,"'C99 University of Cumbria' ","'UK' ",1525
2008 ,"'C99 University of Cumbria' ","'EU (excluding UK)' ",15
2008 ,"'C99 University of Cumbria' ","'Not EU' ",15
2008 ,"'D13 Dartington College of Arts (now known as University College Falmouth inc Dartington College of Arts)' ","'UK' ",105
2008 ,"'D13 Dartington College of Arts (now known as University College Falmouth inc Dartington College of Arts)' ","'EU (excluding UK)' ",5
2008 ,"'D13 Dartington College of Arts (now known as University College Falmouth inc Dartington College of Arts)' ","'Not EU' ",5
2008 ,"'D22 Dearne Valley College' ","'UK' ",55
2008 ,"'D26 De Montfort University' ","'UK' ",3720
2008 ,"'D26 De Montfort University' ","'EU (excluding UK)' ",65
2008 ,"'D26 De Montfort University' ","'Not EU' ",120
2008 ,"'D39 University of Derby' ","'UK' ",2435
2008 ,"'D39 University of Derby' ","'EU (excluding UK)' ",40
2008 ,"'D39 University of Derby' ","'Not EU' ",40
2008 ,"'D45 Kirklees College (Formerly Dewsbury College)' ","'UK' ",60
2008 ,"'D52 Doncaster College' ","'UK' ",220
2008 ,"'D52 Doncaster College' ","'Not EU' ",5
2008 ,"'D55 Duchy College' ","'UK' ",60
2008 ,"'D58 Dudley College of Technology' ","'UK' ",5
2008 ,"'D65 University of Dundee' ","'UK' ",1705
2008 ,"'D65 University of Dundee' ","'EU (excluding UK)' ",160
2008 ,"'D65 University of Dundee' ","'Not EU' ",45
2008 ,"'D86 Durham University' ","'UK' ",3060
2008 ,"'D86 Durham University' ","'EU (excluding UK)' ",90
2008 ,"'D86 Durham University' ","'Not EU' ",265
2008 ,"'E10 Ealing, Hammersmith and West London College' ","'UK' ",10
2008 ,"'E14 University of East Anglia (UEA)' ","'UK' ",2585
2008 ,"'E14 University of East Anglia (UEA)' ","'EU (excluding UK)' ",100
2008 ,"'E14 University of East Anglia (UEA)' ","'Not EU' ",155
2008 ,"'E25 East Lancashire Institute of Higher Education at Blackburn College' ","'UK' ",170
2008 ,"'E25 East Lancashire Institute of Higher Education at Blackburn College' ","'Not EU' ",5
2008 ,"'E28 University of East London (UEL)' ","'UK' ",1765
2008 ,"'E28 University of East London (UEL)' ","'EU (excluding UK)' ",120
2008 ,"'E28 University of East London (UEL)' ","'Not EU' ",155
2008 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'UK' ",30
2008 ,"'E42 Edge Hill University' ","'UK' ",2135
2008 ,"'E42 Edge Hill University' ","'EU (excluding UK)' ",15
2008 ,"'E42 Edge Hill University' ","'Not EU' ",20
2008 ,"'E56 The University of Edinburgh' ","'UK' ",3865
2008 ,"'E56 The University of Edinburgh' ","'EU (excluding UK)' ",435
