"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (UK / EU / Not EU) , Entry Year"
"Coverage:   Direct entry or deferred by one year"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_019_01.pdf"
 
Entry Year,Provider Name , Applicant Domicile (UK / EU / Not EU),Number of Acceptances,
2007 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'UK' ",1100
2007 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'EU (excluding UK)' ",25
2007 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Not EU' ",15
2007 ,"'N38 University of Northampton' ","'UK' ",2120
2007 ,"'N38 University of Northampton' ","'EU (excluding UK)' ",30
2007 ,"'N38 University of Northampton' ","'Not EU' ",45
2007 ,"'N39 Norwich University Of The Arts' ","'UK' ",460
2007 ,"'N39 Norwich University Of The Arts' ","'EU (excluding UK)' ",5
2007 ,"'N39 Norwich University Of The Arts' ","'Not EU' ",5
2007 ,"'N41 Northbrook College Sussex' ","'UK' ",155
2007 ,"'N41 Northbrook College Sussex' ","'EU (excluding UK)' ",5
2007 ,"'N41 Northbrook College Sussex' ","'Not EU' ",5
2007 ,"'N49 NESCOT, Surrey' ","'UK' ",60
2007 ,"'N56 Glyndwr University (Formerly The North East Wales Institute of Higher Education)' ","'UK' ",350
2007 ,"'N56 Glyndwr University (Formerly The North East Wales Institute of Higher Education)' ","'EU (excluding UK)' ",5
2007 ,"'N58 North East Worcestershire College' ","'UK' ",110
2007 ,"'N64 North Lindsey College' ","'UK' ",190
2007 ,"'N77 Northumbria University' ","'UK' ",4775
2007 ,"'N77 Northumbria University' ","'EU (excluding UK)' ",110
2007 ,"'N77 Northumbria University' ","'Not EU' ",105
2007 ,"'N79 North Warwickshire and Hinckley College' ","'UK' ",30
2007 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'UK' ",235
2007 ,"'N84 The University of Nottingham' ","'UK' ",4870
2007 ,"'N84 The University of Nottingham' ","'EU (excluding UK)' ",355
2007 ,"'N84 The University of Nottingham' ","'Not EU' ",765
2007 ,"'N91 Nottingham Trent University' ","'UK' ",5290
2007 ,"'N91 Nottingham Trent University' ","'EU (excluding UK)' ",115
2007 ,"'N91 Nottingham Trent University' ","'Not EU' ",295
2007 ,"'O25 Activate Learning (Oxford, Reading, Banbury & Bicester)' ","'UK' ",5
2007 ,"'O33 Oxford University' ","'UK' ",2865
2007 ,"'O33 Oxford University' ","'EU (excluding UK)' ",160
2007 ,"'O33 Oxford University' ","'Not EU' ",275
2007 ,"'O66 Oxford Brookes University' ","'UK' ",2930
2007 ,"'O66 Oxford Brookes University' ","'EU (excluding UK)' ",265
2007 ,"'O66 Oxford Brookes University' ","'Not EU' ",355
2007 ,"'P20 University of Paisley' ","'UK' ",1635
2007 ,"'P20 University of Paisley' ","'EU (excluding UK)' ",195
2007 ,"'P20 University of Paisley' ","'Not EU' ",115
2007 ,"'P35 Pembrokeshire College' ","'UK' ",90
2007 ,"'P37 Peninsula College of Medicine & Dentistry' ","'UK' ",250
2007 ,"'P37 Peninsula College of Medicine & Dentistry' ","'EU (excluding UK)' ",15
2007 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Not EU' ",5
2007 ,"'P55 Peterborough Regional College' ","'UK' ",75
2007 ,"'P60 Plymouth University' ","'UK' ",3990
2007 ,"'P60 Plymouth University' ","'EU (excluding UK)' ",155
2007 ,"'P60 Plymouth University' ","'Not EU' ",125
2007 ,"'P65 Plymouth College of Art' ","'UK' ",145
2007 ,"'P80 University of Portsmouth' ","'UK' ",4505
2007 ,"'P80 University of Portsmouth' ","'EU (excluding UK)' ",155
2007 ,"'P80 University of Portsmouth' ","'Not EU' ",220
2007 ,"'Q25 Queen Margaret University, Edinburgh' ","'UK' ",930
2007 ,"'Q25 Queen Margaret University, Edinburgh' ","'EU (excluding UK)' ",80
2007 ,"'Q25 Queen Margaret University, Edinburgh' ","'Not EU' ",125
2007 ,"'Q50 Queen Mary University of London' ","'UK' ",3025
2007 ,"'Q50 Queen Mary University of London' ","'EU (excluding UK)' ",185
2007 ,"'Q50 Queen Mary University of London' ","'Not EU' ",460
2007 ,"'Q75 Queen's University Belfast' ","'UK' ",3545
2007 ,"'Q75 Queen's University Belfast' ","'EU (excluding UK)' ",90
2007 ,"'Q75 Queen's University Belfast' ","'Not EU' ",40
2007 ,"'R06 Ravensbourne' ","'UK' ",370
2007 ,"'R06 Ravensbourne' ","'EU (excluding UK)' ",10
2007 ,"'R06 Ravensbourne' ","'Not EU' ",15
2007 ,"'R12 University of Reading' ","'UK' ",2715
2007 ,"'R12 University of Reading' ","'EU (excluding UK)' ",140
2007 ,"'R12 University of Reading' ","'Not EU' ",165
2007 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'UK' ",5
2007 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'Not EU' ",10
2007 ,"'R20 Richmond, The American International University in London' ","'EU (excluding UK)' ",10
2007 ,"'R20 Richmond, The American International University in London' ","'Not EU' ",15
2007 ,"'R36 Robert Gordon University' ","'UK' ",1710
2007 ,"'R36 Robert Gordon University' ","'EU (excluding UK)' ",300
2007 ,"'R36 Robert Gordon University' ","'Not EU' ",30
2007 ,"'R48 University of Roehampton' ","'UK' ",1960
2007 ,"'R48 University of Roehampton' ","'EU (excluding UK)' ",55
2007 ,"'R48 University of Roehampton' ","'Not EU' ",75
2007 ,"'R51 Rose Bruford College' ","'UK' ",225
2007 ,"'R51 Rose Bruford College' ","'EU (excluding UK)' ",5
2007 ,"'R51 Rose Bruford College' ","'Not EU' ",15
2007 ,"'R52 Rotherham College of Arts and Technology' ","'UK' ",25
2007 ,"'R54 Royal Agricultural University, Cirencester' ","'UK' ",230
2007 ,"'R54 Royal Agricultural University, Cirencester' ","'EU (excluding UK)' ",5
2007 ,"'R55 Royal Academy of Dance' ","'UK' ",35
2007 ,"'R55 Royal Academy of Dance' ","'Not EU' ",5
2007 ,"'R72 Royal Holloway, University of London' ","'UK' ",1680
2007 ,"'R72 Royal Holloway, University of London' ","'EU (excluding UK)' ",290
2007 ,"'R72 Royal Holloway, University of London' ","'Not EU' ",395
2007 ,"'R84 Royal Veterinary College (University of London)' ","'UK' ",315
2007 ,"'R84 Royal Veterinary College (University of London)' ","'EU (excluding UK)' ",5
2007 ,"'R84 Royal Veterinary College (University of London)' ","'Not EU' ",5
2007 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'UK' ",55
2007 ,"'R90 Ruskin College Oxford' ","'UK' ",5
2007 ,"'S01 SRUC - Scotland's Rural College' ","'UK' ",335
2007 ,"'S01 SRUC - Scotland's Rural College' ","'EU (excluding UK)' ",5
2007 ,"'S01 SRUC - Scotland's Rural College' ","'Not EU' ",5
2007 ,"'S03 The University of Salford' ","'UK' ",3880
2007 ,"'S03 The University of Salford' ","'EU (excluding UK)' ",110
2007 ,"'S03 The University of Salford' ","'Not EU' ",220
2007 ,"'S05 SAE Institute' ","'UK' ",45
2007 ,"'S07 Wiltshire College Salisbury (formerly Salisbury College)' ","'UK' ",40
2007 ,"'S09 SOAS, University of London' ","'UK' ",595
2007 ,"'S09 SOAS, University of London' ","'EU (excluding UK)' ",135
2007 ,"'S09 SOAS, University of London' ","'Not EU' ",155
2007 ,"'S12 The School of Pharmacy (University of London)' ","'UK' ",175
2007 ,"'S12 The School of Pharmacy (University of London)' ","'EU (excluding UK)' ",5
2007 ,"'S12 The School of Pharmacy (University of London)' ","'Not EU' ",25
2007 ,"'S18 The University of Sheffield' ","'UK' ",4380
2007 ,"'S18 The University of Sheffield' ","'EU (excluding UK)' ",170
2007 ,"'S18 The University of Sheffield' ","'Not EU' ",435
2007 ,"'S21 Sheffield Hallam University' ","'UK' ",6120
2007 ,"'S21 Sheffield Hallam University' ","'EU (excluding UK)' ",120
2007 ,"'S21 Sheffield Hallam University' ","'Not EU' ",250
2007 ,"'S22 Sheffield College' ","'UK' ",170
2007 ,"'S22 Sheffield College' ","'Not EU' ",5
2007 ,"'S23 Shrewsbury College of Arts and Technology' ","'UK' ",15
2007 ,"'S24 St Martin's College, Lancaster; Ambleside; Carlisle; London (accredited college of Lancaster Univ)' ","'UK' ",1110
2007 ,"'S24 St Martin's College, Lancaster; Ambleside; Carlisle; London (accredited college of Lancaster Univ)' ","'EU (excluding UK)' ",5
2007 ,"'S24 St Martin's College, Lancaster; Ambleside; Carlisle; London (accredited college of Lancaster Univ)' ","'Not EU' ",10
2007 ,"'S26 Solihull College & University Centre' ","'UK' ",105
2007 ,"'S27 University of Southampton' ","'UK' ",3910
2007 ,"'S27 University of Southampton' ","'EU (excluding UK)' ",255
2007 ,"'S27 University of Southampton' ","'Not EU' ",365
2007 ,"'S28 Somerset College' ","'UK' ",265
2007 ,"'S28 Somerset College' ","'Not EU' ",5
2007 ,"'S30 Southampton Solent University' ","'UK' ",2980
2007 ,"'S30 Southampton Solent University' ","'EU (excluding UK)' ",240
2007 ,"'S30 Southampton Solent University' ","'Not EU' ",475
2007 ,"'S32 South Devon College' ","'UK' ",190
2007 ,"'S34 Sparsholt College Hampshire' ","'UK' ",140
2007 ,"'S34 Sparsholt College Hampshire' ","'EU (excluding UK)' ",5
2007 ,"'S36 University of St Andrews' ","'UK' ",1065
2007 ,"'S36 University of St Andrews' ","'EU (excluding UK)' ",115
2007 ,"'S36 University of St Andrews' ","'Not EU' ",355
2007 ,"'S42 South Downs College' ","'UK' ",35
2007 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'UK' ",355
2007 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Not EU' ",5
2007 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'UK' ",35
2007 ,"'S49 St George's, University of London' ","'UK' ",575
2007 ,"'S49 St George's, University of London' ","'EU (excluding UK)' ",20
2007 ,"'S49 St George's, University of London' ","'Not EU' ",20
2007 ,"'S51 University Centre St Helens' ","'UK' ",175
2007 ,"'S64 St Mary's University, Twickenham, London' ","'UK' ",905
2007 ,"'S64 St Mary's University, Twickenham, London' ","'EU (excluding UK)' ",40
2007 ,"'S64 St Mary's University, Twickenham, London' ","'Not EU' ",10
2007 ,"'S68 Stamford College' ","'UK' ",25
2007 ,"'S72 Staffordshire University' ","'UK' ",2715
2007 ,"'S72 Staffordshire University' ","'EU (excluding UK)' ",30
2007 ,"'S72 Staffordshire University' ","'Not EU' ",95
2007 ,"'S73 Staffordshire University Regional Federation' ","'UK' ",295
2007 ,"'S73 Staffordshire University Regional Federation' ","'Not EU' ",5
2007 ,"'S74 Stratford upon Avon College' ","'UK' ",30
2007 ,"'S75 The University of Stirling' ","'UK' ",1370
2007 ,"'S75 The University of Stirling' ","'EU (excluding UK)' ",100
2007 ,"'S75 The University of Stirling' ","'Not EU' ",50
2007 ,"'S76 Stockport College' ","'UK' ",175
2007 ,"'S78 The University of Strathclyde' ","'UK' ",3255
2007 ,"'S78 The University of Strathclyde' ","'EU (excluding UK)' ",75
2007 ,"'S78 The University of Strathclyde' ","'Not EU' ",255
2007 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'UK' ",235
2007 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'EU (excluding UK)' ",5
2007 ,"'S84 University of Sunderland' ","'UK' ",2020
2007 ,"'S84 University of Sunderland' ","'EU (excluding UK)' ",70
2007 ,"'S84 University of Sunderland' ","'Not EU' ",45
2007 ,"'S85 University of Surrey' ","'UK' ",1810
2007 ,"'S85 University of Surrey' ","'EU (excluding UK)' ",380
2007 ,"'S85 University of Surrey' ","'Not EU' ",305
2007 ,"'S90 University of Sussex' ","'UK' ",2330
2007 ,"'S90 University of Sussex' ","'EU (excluding UK)' ",190
2007 ,"'S90 University of Sussex' ","'Not EU' ",170
2007 ,"'S93 Swansea University' ","'UK' ",2955
2007 ,"'S93 Swansea University' ","'EU (excluding UK)' ",65
2007 ,"'S93 Swansea University' ","'Not EU' ",235
2007 ,"'S94 Gower College Swansea (formerly Swansea College)' ","'UK' ",5
2007 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'UK' ",1075
2007 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'EU (excluding UK)' ",70
2007 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Not EU' ",30
2007 ,"'S98 Swindon College' ","'UK' ",90
2007 ,"'T20 Teesside University' ","'UK' ",2230
2007 ,"'T20 Teesside University' ","'EU (excluding UK)' ",65
2007 ,"'T20 Teesside University' ","'Not EU' ",40
2007 ,"'T40 University of West London (formerly Thames Valley University)' ","'UK' ",1545
2007 ,"'T40 University of West London (formerly Thames Valley University)' ","'EU (excluding UK)' ",115
2007 ,"'T40 University of West London (formerly Thames Valley University)' ","'Not EU' ",130
2007 ,"'T80 University of Wales Trinity Saint David' ","'UK' ",435
2007 ,"'T80 University of Wales Trinity Saint David' ","'EU (excluding UK)' ",15
2007 ,"'T80 University of Wales Trinity Saint David' ","'Not EU' ",5
2007 ,"'T90 Tyne Metropolitan College' ","'UK' ",100
2007 ,"'U20 Ulster University' ","'UK' ",4915
2007 ,"'U20 Ulster University' ","'EU (excluding UK)' ",365
2007 ,"'U20 Ulster University' ","'Not EU' ",20
2007 ,"'U65 University of the Arts London' ","'UK' ",3120
2007 ,"'U65 University of the Arts London' ","'EU (excluding UK)' ",385
2007 ,"'U65 University of the Arts London' ","'Not EU' ",530
2007 ,"'U80 UCL (University College London)' ","'UK' ",2465
2007 ,"'U80 UCL (University College London)' ","'EU (excluding UK)' ",330
2007 ,"'U80 UCL (University College London)' ","'Not EU' ",790
2007 ,"'W08 Wakefield College' ","'UK' ",90
2007 ,"'W12 Walsall College' ","'UK' ",30
2007 ,"'W20 The University of Warwick' ","'UK' ",2805
2007 ,"'W20 The University of Warwick' ","'EU (excluding UK)' ",250
2007 ,"'W20 The University of Warwick' ","'Not EU' ",665
2007 ,"'W25 Warwickshire College Group' ","'UK' ",210
2007 ,"'W29 Welsh College of Horticulture' ","'UK' ",5
2007 ,"'W35 College of West Anglia' ","'UK' ",90
2007 ,"'W36 West Cheshire College' ","'UK' ",20
2007 ,"'W40 West Herts College, Watford Associate College of University of Hertfordshire' ","'UK' ",5
2007 ,"'W50 University of Westminster, London' ","'UK' ",4000
2007 ,"'W50 University of Westminster, London' ","'EU (excluding UK)' ",395
2007 ,"'W50 University of Westminster, London' ","'Not EU' ",420
2007 ,"'W52 Westminster Kingsway College' ","'UK' ",5
2007 ,"'W52 Westminster Kingsway College' ","'Not EU' ",5
2007 ,"'W65 West Thames College' ","'UK' ",120
2007 ,"'W65 West Thames College' ","'Not EU' ",10
2007 ,"'W73 Wirral Metropolitan College' ","'UK' ",55
2007 ,"'W74 Wiltshire College' ","'UK' ",30
2007 ,"'W74 Wiltshire College' ","'EU (excluding UK)' ",30
2007 ,"'W75 University of Wolverhampton' ","'UK' ",3610
2007 ,"'W75 University of Wolverhampton' ","'EU (excluding UK)' ",355
2007 ,"'W75 University of Wolverhampton' ","'Not EU' ",205
2007 ,"'W76 University of Winchester' ","'UK' ",1425
2007 ,"'W76 University of Winchester' ","'EU (excluding UK)' ",20
2007 ,"'W76 University of Winchester' ","'Not EU' ",30
2007 ,"'W80 University of Worcester' ","'UK' ",1560
2007 ,"'W80 University of Worcester' ","'EU (excluding UK)' ",15
2007 ,"'W80 University of Worcester' ","'Not EU' ",10
2007 ,"'W81 Worcester College of Technology' ","'UK' ",45
2007 ,"'W85 Writtle University College' ","'UK' ",235
2007 ,"'W85 Writtle University College' ","'EU (excluding UK)' ",10
2007 ,"'W85 Writtle University College' ","'Not EU' ",5
2007 ,"'Y50 University of York' ","'UK' ",2350
2007 ,"'Y50 University of York' ","'EU (excluding UK)' ",125
2007 ,"'Y50 University of York' ","'Not EU' ",300
2007 ,"'Y70 York College' ","'UK' ",120
2007 ,"'Y75 York St John University' ","'UK' ",1330
2007 ,"'Y75 York St John University' ","'EU (excluding UK)' ",10
2007 ,"'Y75 York St John University' ","'Not EU' ",5
2007 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'UK' ",25
2008 ,"'A20 The University of Aberdeen' ","'UK' ",2285
2008 ,"'A20 The University of Aberdeen' ","'EU (excluding UK)' ",385
2008 ,"'A20 The University of Aberdeen' ","'Not EU' ",255
2008 ,"'A30 Abertay University' ","'UK' ",1035
2008 ,"'A30 Abertay University' ","'EU (excluding UK)' ",45
2008 ,"'A30 Abertay University' ","'Not EU' ",10
2008 ,"'A40 Aberystwyth University' ","'UK' ",2230
2008 ,"'A40 Aberystwyth University' ","'EU (excluding UK)' ",245
2008 ,"'A40 Aberystwyth University' ","'Not EU' ",200
2008 ,"'A42 ALRA (The Academy of Live and Recorded Arts)' ","'UK' ",25
2008 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'UK' ",90
2008 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'EU (excluding UK)' ",20
2008 ,"'A50 American InterContinental University - London' ","'UK' ",5
2008 ,"'A50 American InterContinental University - London' ","'EU (excluding UK)' ",5
2008 ,"'A50 American InterContinental University - London' ","'Not EU' ",5
2008 ,"'A60 Anglia Ruskin University' ","'UK' ",2430
2008 ,"'A60 Anglia Ruskin University' ","'EU (excluding UK)' ",110
2008 ,"'A60 Anglia Ruskin University' ","'Not EU' ",45
2008 ,"'A70 Askham Bryan College' ","'UK' ",60
2008 ,"'A80 Aston University, Birmingham' ","'UK' ",1615
2008 ,"'A80 Aston University, Birmingham' ","'EU (excluding UK)' ",150
2008 ,"'A80 Aston University, Birmingham' ","'Not EU' ",400
2008 ,"'B06 Bangor University' ","'UK' ",2135
2008 ,"'B06 Bangor University' ","'EU (excluding UK)' ",65
2008 ,"'B06 Bangor University' ","'Not EU' ",60
2008 ,"'B11 Barking and Dagenham College' ","'UK' ",40
2008 ,"'B12 Barony College' ","'UK' ",105
2008 ,"'B12 Barony College' ","'EU (excluding UK)' ",5
2008 ,"'B15 Basingstoke College of Technology' ","'UK' ",20
2008 ,"'B16 University of Bath' ","'UK' ",2130
2008 ,"'B16 University of Bath' ","'EU (excluding UK)' ",270
2008 ,"'B16 University of Bath' ","'Not EU' ",410
2008 ,"'B20 Bath Spa University' ","'UK' ",1880
2008 ,"'B20 Bath Spa University' ","'EU (excluding UK)' ",30
2008 ,"'B20 Bath Spa University' ","'Not EU' ",25
2008 ,"'B22 University of Bedfordshire' ","'UK' ",2560
2008 ,"'B22 University of Bedfordshire' ","'EU (excluding UK)' ",45
2008 ,"'B22 University of Bedfordshire' ","'Not EU' ",30
2008 ,"'B23 Bedford College' ","'UK' ",40
2008 ,"'B32 The University of Birmingham' ","'UK' ",5145
2008 ,"'B32 The University of Birmingham' ","'EU (excluding UK)' ",180
2008 ,"'B32 The University of Birmingham' ","'Not EU' ",435
2008 ,"'B35 University College Birmingham' ","'UK' ",930
2008 ,"'B35 University College Birmingham' ","'EU (excluding UK)' ",100
2008 ,"'B35 University College Birmingham' ","'Not EU' ",95
2008 ,"'B37 Bishop Burton College' ","'UK' ",180
2008 ,"'B38 Bishop Grosseteste University' ","'UK' ",420
2008 ,"'B41 Blackpool and The Fylde College' ","'UK' ",655
2008 ,"'B41 Blackpool and The Fylde College' ","'EU (excluding UK)' ",5
2008 ,"'B41 Blackpool and The Fylde College' ","'Not EU' ",10
2008 ,"'B44 University of Bolton' ","'UK' ",710
2008 ,"'B44 University of Bolton' ","'EU (excluding UK)' ",15
2008 ,"'B44 University of Bolton' ","'Not EU' ",15
2008 ,"'B50 Bournemouth University' ","'UK' ",3815
2008 ,"'B50 Bournemouth University' ","'EU (excluding UK)' ",115
2008 ,"'B50 Bournemouth University' ","'Not EU' ",115
2008 ,"'B53 The Arts Institute at Bournemouth' ","'UK' ",880
2008 ,"'B53 The Arts Institute at Bournemouth' ","'EU (excluding UK)' ",40
2008 ,"'B53 The Arts Institute at Bournemouth' ","'Not EU' ",40
2008 ,"'B56 The University of Bradford' ","'UK' ",2310
2008 ,"'B56 The University of Bradford' ","'EU (excluding UK)' ",200
2008 ,"'B56 The University of Bradford' ","'Not EU' ",545
2008 ,"'B60 Bradford College' ","'UK' ",750
2008 ,"'B60 Bradford College' ","'EU (excluding UK)' ",5
2008 ,"'B60 Bradford College' ","'Not EU' ",20
2008 ,"'B70 Bridgwater College' ","'UK' ",45
2008 ,"'B72 University of Brighton' ","'UK' ",4535
2008 ,"'B72 University of Brighton' ","'EU (excluding UK)' ",420
2008 ,"'B72 University of Brighton' ","'Not EU' ",285
2008 ,"'B74 Brighton and Sussex Medical School' ","'UK' ",130
2008 ,"'B74 Brighton and Sussex Medical School' ","'EU (excluding UK)' ",5
2008 ,"'B74 Brighton and Sussex Medical School' ","'Not EU' ",5
2008 ,"'B77 Bristol, City of Bristol College' ","'UK' ",270
2008 ,"'B77 Bristol, City of Bristol College' ","'EU (excluding UK)' ",5
2008 ,"'B77 Bristol, City of Bristol College' ","'Not EU' ",10
2008 ,"'B78 University of Bristol' ","'UK' ",3225
2008 ,"'B78 University of Bristol' ","'EU (excluding UK)' ",155
2008 ,"'B78 University of Bristol' ","'Not EU' ",395
2008 ,"'B79 Bristol Filton College' ","'UK' ",30
2008 ,"'B80 Bristol, University of the West of England (UWE)' ","'UK' ",6430
2008 ,"'B80 Bristol, University of the West of England (UWE)' ","'EU (excluding UK)' ",225
2008 ,"'B80 Bristol, University of the West of England (UWE)' ","'Not EU' ",200
2008 ,"'B81 British College of Osteopathic Medicine' ","'UK' ",45
2008 ,"'B81 British College of Osteopathic Medicine' ","'EU (excluding UK)' ",5
2008 ,"'B81 British College of Osteopathic Medicine' ","'Not EU' ",5
2008 ,"'B84 Brunel University London' ","'UK' ",3215
2008 ,"'B84 Brunel University London' ","'EU (excluding UK)' ",135
2008 ,"'B84 Brunel University London' ","'Not EU' ",210
2008 ,"'B87 British School of Osteopathy' ","'UK' ",80
2008 ,"'B87 British School of Osteopathy' ","'EU (excluding UK)' ",10
2008 ,"'B90 The University of Buckingham' ","'UK' ",20
2008 ,"'B90 The University of Buckingham' ","'EU (excluding UK)' ",5
2008 ,"'B90 The University of Buckingham' ","'Not EU' ",25
2008 ,"'B94 Buckinghamshire New University' ","'UK' ",1555
2008 ,"'B94 Buckinghamshire New University' ","'EU (excluding UK)' ",40
