"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Apply Centre Type , Cycle Year"
"Coverage:   Applications through the main scheme, UK domiciled and 18/19 year olds"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_030_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Apply Centre Type,Number of Applications,
2016 ,"'B1 - Anatomy,Physiology and Pathology' ","'Academy' ",5600
2016 ,"'B1 - Anatomy,Physiology and Pathology' ","'Further education' ",1620
2016 ,"'B1 - Anatomy,Physiology and Pathology' ","'Grammar' ",1080
2016 ,"'B1 - Anatomy,Physiology and Pathology' ","'Independent' ",1980
2016 ,"'B1 - Anatomy,Physiology and Pathology' ","'Sixth form college' ",3230
2016 ,"'B1 - Anatomy,Physiology and Pathology' ","'State' ",4710
2016 ,"'B1 - Anatomy,Physiology and Pathology' ","'Other' ",1245
2016 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Academy' ",4495
2016 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Further education' ",940
2016 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Grammar' ",875
2016 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Independent' ",1170
2016 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Sixth form college' ",3215
2016 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'State' ",4405
2016 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Other' ",985
2016 ,"'B3 - Complementary Medicine' ","'Academy' ",215
2016 ,"'B3 - Complementary Medicine' ","'Further education' ",275
2016 ,"'B3 - Complementary Medicine' ","'Grammar' ",15
2016 ,"'B3 - Complementary Medicine' ","'Independent' ",55
2016 ,"'B3 - Complementary Medicine' ","'Sixth form college' ",285
2016 ,"'B3 - Complementary Medicine' ","'State' ",165
2016 ,"'B3 - Complementary Medicine' ","'Other' ",270
2016 ,"'B4 - Nutrition' ","'Academy' ",720
2016 ,"'B4 - Nutrition' ","'Further education' ",295
2016 ,"'B4 - Nutrition' ","'Grammar' ",230
2016 ,"'B4 - Nutrition' ","'Independent' ",220
2016 ,"'B4 - Nutrition' ","'Sixth form college' ",460
2016 ,"'B4 - Nutrition' ","'State' ",795
2016 ,"'B4 - Nutrition' ","'Other' ",320
2016 ,"'B5 - Ophthalmics' ","'Academy' ",1185
2016 ,"'B5 - Ophthalmics' ","'Further education' ",180
2016 ,"'B5 - Ophthalmics' ","'Grammar' ",265
2016 ,"'B5 - Ophthalmics' ","'Independent' ",300
2016 ,"'B5 - Ophthalmics' ","'Sixth form college' ",1145
2016 ,"'B5 - Ophthalmics' ","'State' ",955
2016 ,"'B5 - Ophthalmics' ","'Other' ",315
2016 ,"'B6 - Aural and Oral Sciences' ","'Academy' ",755
2016 ,"'B6 - Aural and Oral Sciences' ","'Further education' ",240
2016 ,"'B6 - Aural and Oral Sciences' ","'Grammar' ",165
2016 ,"'B6 - Aural and Oral Sciences' ","'Independent' ",105
2016 ,"'B6 - Aural and Oral Sciences' ","'Sixth form college' ",825
2016 ,"'B6 - Aural and Oral Sciences' ","'State' ",615
2016 ,"'B6 - Aural and Oral Sciences' ","'Other' ",185
2016 ,"'B7 - Nursing' ","'Academy' ",14460
2016 ,"'B7 - Nursing' ","'Further education' ",15105
2016 ,"'B7 - Nursing' ","'Grammar' ",2320
2016 ,"'B7 - Nursing' ","'Independent' ",1170
2016 ,"'B7 - Nursing' ","'Sixth form college' ",16095
2016 ,"'B7 - Nursing' ","'State' ",19035
2016 ,"'B7 - Nursing' ","'Other' ",10740
2016 ,"'B8 - Medical Technology' ","'Academy' ",1730
2016 ,"'B8 - Medical Technology' ","'Further education' ",1005
2016 ,"'B8 - Medical Technology' ","'Grammar' ",380
2016 ,"'B8 - Medical Technology' ","'Independent' ",190
2016 ,"'B8 - Medical Technology' ","'Sixth form college' ",2080
2016 ,"'B8 - Medical Technology' ","'State' ",2180
2016 ,"'B8 - Medical Technology' ","'Other' ",645
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Academy' ",8570
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Further education' ",3695
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Grammar' ",1560
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Independent' ",2040
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Sixth form college' ",6255
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'State' ",6880
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Other' ",2585
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Academy' ",230
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Further education' ",80
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Grammar' ",15
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Independent' ",40
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Sixth form college' ",170
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'State' ",170
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Other' ",55
2016 ,"'C1 - Biology' ","'Academy' ",7830
2016 ,"'C1 - Biology' ","'Further education' ",2035
2016 ,"'C1 - Biology' ","'Grammar' ",1120
2016 ,"'C1 - Biology' ","'Independent' ",3815
2016 ,"'C1 - Biology' ","'Sixth form college' ",4830
2016 ,"'C1 - Biology' ","'State' ",6390
2016 ,"'C1 - Biology' ","'Other' ",1735
2016 ,"'C2 - Botany' ","'Academy' ",20
2016 ,"'C2 - Botany' ","'Further education' ",15
2016 ,"'C2 - Botany' ","'Grammar' ",5
2016 ,"'C2 - Botany' ","'Independent' ",5
2016 ,"'C2 - Botany' ","'Sixth form college' ",25
2016 ,"'C2 - Botany' ","'State' ",35
2016 ,"'C2 - Botany' ","'Other' ",10
2016 ,"'C3 - Zoology' ","'Academy' ",1930
2016 ,"'C3 - Zoology' ","'Further education' ",1070
2016 ,"'C3 - Zoology' ","'Grammar' ",245
2016 ,"'C3 - Zoology' ","'Independent' ",620
2016 ,"'C3 - Zoology' ","'Sixth form college' ",1245
2016 ,"'C3 - Zoology' ","'State' ",1640
2016 ,"'C3 - Zoology' ","'Other' ",590
2016 ,"'C4 - Genetics' ","'Academy' ",440
2016 ,"'C4 - Genetics' ","'Further education' ",75
2016 ,"'C4 - Genetics' ","'Grammar' ",50
2016 ,"'C4 - Genetics' ","'Independent' ",160
2016 ,"'C4 - Genetics' ","'Sixth form college' ",255
2016 ,"'C4 - Genetics' ","'State' ",430
2016 ,"'C4 - Genetics' ","'Other' ",75
2016 ,"'C5 - Microbiology' ","'Academy' ",375
2016 ,"'C5 - Microbiology' ","'Further education' ",135
2016 ,"'C5 - Microbiology' ","'Grammar' ",170
2016 ,"'C5 - Microbiology' ","'Independent' ",115
2016 ,"'C5 - Microbiology' ","'Sixth form college' ",260
2016 ,"'C5 - Microbiology' ","'State' ",635
2016 ,"'C5 - Microbiology' ","'Other' ",90
2016 ,"'C6 - Sport and Exercise Science' ","'Academy' ",12745
2016 ,"'C6 - Sport and Exercise Science' ","'Further education' ",10565
2016 ,"'C6 - Sport and Exercise Science' ","'Grammar' ",875
2016 ,"'C6 - Sport and Exercise Science' ","'Independent' ",2705
2016 ,"'C6 - Sport and Exercise Science' ","'Sixth form college' ",10455
2016 ,"'C6 - Sport and Exercise Science' ","'State' ",12440
2016 ,"'C6 - Sport and Exercise Science' ","'Other' ",5615
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Academy' ",4975
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Further education' ",1025
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Grammar' ",565
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Independent' ",2130
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Sixth form college' ",3175
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'State' ",3995
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Other' ",695
2016 ,"'C8 - Psychology' ","'Academy' ",24615
2016 ,"'C8 - Psychology' ","'Further education' ",7415
2016 ,"'C8 - Psychology' ","'Grammar' ",2250
2016 ,"'C8 - Psychology' ","'Independent' ",6420
2016 ,"'C8 - Psychology' ","'Sixth form college' ",17115
2016 ,"'C8 - Psychology' ","'State' ",20615
2016 ,"'C8 - Psychology' ","'Other' ",4800
2016 ,"'C9 - Others in Biological Sciences' ","'Academy' ",1875
2016 ,"'C9 - Others in Biological Sciences' ","'Further education' ",525
2016 ,"'C9 - Others in Biological Sciences' ","'Grammar' ",230
2016 ,"'C9 - Others in Biological Sciences' ","'Independent' ",440
2016 ,"'C9 - Others in Biological Sciences' ","'Sixth form college' ",1205
2016 ,"'C9 - Others in Biological Sciences' ","'State' ",1360
2016 ,"'C9 - Others in Biological Sciences' ","'Other' ",420
2016 ,"'CC - Combinations within Biological Sciences' ","'Academy' ",475
2016 ,"'CC - Combinations within Biological Sciences' ","'Further education' ",215
2016 ,"'CC - Combinations within Biological Sciences' ","'Grammar' ",55
2016 ,"'CC - Combinations within Biological Sciences' ","'Independent' ",165
2016 ,"'CC - Combinations within Biological Sciences' ","'Sixth form college' ",345
2016 ,"'CC - Combinations within Biological Sciences' ","'State' ",875
2016 ,"'CC - Combinations within Biological Sciences' ","'Other' ",180
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Academy' ",1380
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Further education' ",195
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Grammar' ",290
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Independent' ",885
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Sixth form college' ",585
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'State' ",975
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Other' ",210
2016 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'Further education' ",5
2016 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'Sixth form college' ",5
2016 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'State' ",5
2016 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'Other' ",5
2016 ,"'D3 - Animal Science' ","'Academy' ",1245
2016 ,"'D3 - Animal Science' ","'Further education' ",2255
2016 ,"'D3 - Animal Science' ","'Grammar' ",155
2016 ,"'D3 - Animal Science' ","'Independent' ",380
2016 ,"'D3 - Animal Science' ","'Sixth form college' ",1135
2016 ,"'D3 - Animal Science' ","'State' ",1305
2016 ,"'D3 - Animal Science' ","'Other' ",1220
2016 ,"'D4 - Agriculture' ","'Academy' ",715
2016 ,"'D4 - Agriculture' ","'Further education' ",1315
2016 ,"'D4 - Agriculture' ","'Grammar' ",350
2016 ,"'D4 - Agriculture' ","'Independent' ",555
2016 ,"'D4 - Agriculture' ","'Sixth form college' ",640
2016 ,"'D4 - Agriculture' ","'State' ",830
2016 ,"'D4 - Agriculture' ","'Other' ",770
2016 ,"'D5 - Forestry & arboriculture' ","'Academy' ",10
2016 ,"'D5 - Forestry & arboriculture' ","'Further education' ",20
2016 ,"'D5 - Forestry & arboriculture' ","'Independent' ",5
2016 ,"'D5 - Forestry & arboriculture' ","'State' ",25
2016 ,"'D5 - Forestry & arboriculture' ","'Other' ",25
2016 ,"'D6 - Food and Beverage studies' ","'Academy' ",330
2016 ,"'D6 - Food and Beverage studies' ","'Further education' ",200
2016 ,"'D6 - Food and Beverage studies' ","'Grammar' ",135
2016 ,"'D6 - Food and Beverage studies' ","'Independent' ",70
2016 ,"'D6 - Food and Beverage studies' ","'Sixth form college' ",100
2016 ,"'D6 - Food and Beverage studies' ","'State' ",255
2016 ,"'D6 - Food and Beverage studies' ","'Other' ",165
2016 ,"'D7 - Agricultural Sciences' ","'Academy' ",35
2016 ,"'D7 - Agricultural Sciences' ","'Further education' ",55
2016 ,"'D7 - Agricultural Sciences' ","'Grammar' ",5
2016 ,"'D7 - Agricultural Sciences' ","'Independent' ",55
2016 ,"'D7 - Agricultural Sciences' ","'Sixth form college' ",25
2016 ,"'D7 - Agricultural Sciences' ","'State' ",45
2016 ,"'D7 - Agricultural Sciences' ","'Other' ",30
2016 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'Academy' ",45
2016 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'Further education' ",10
2016 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'Grammar' ",5
2016 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'Independent' ",30
2016 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'Sixth form college' ",15
2016 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'State' ",35
2016 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'Other' ",5
2016 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Academy' ",40
2016 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Further education' ",75
2016 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Grammar' ",5
2016 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Independent' ",10
2016 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Sixth form college' ",40
2016 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'State' ",25
2016 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Other' ",60
2016 ,"'F1 - Chemistry' ","'Academy' ",7410
2016 ,"'F1 - Chemistry' ","'Further education' ",980
2016 ,"'F1 - Chemistry' ","'Grammar' ",760
2016 ,"'F1 - Chemistry' ","'Independent' ",2635
2016 ,"'F1 - Chemistry' ","'Sixth form college' ",4345
2016 ,"'F1 - Chemistry' ","'State' ",5420
2016 ,"'F1 - Chemistry' ","'Other' ",940
2016 ,"'F2 - Materials Science' ","'Academy' ",20
2016 ,"'F2 - Materials Science' ","'Grammar' ",5
2016 ,"'F2 - Materials Science' ","'Independent' ",55
2016 ,"'F2 - Materials Science' ","'Sixth form college' ",5
2016 ,"'F2 - Materials Science' ","'State' ",15
2016 ,"'F3 - Physics' ","'Academy' ",6425
2016 ,"'F3 - Physics' ","'Further education' ",945
2016 ,"'F3 - Physics' ","'Grammar' ",945
2016 ,"'F3 - Physics' ","'Independent' ",2620
2016 ,"'F3 - Physics' ","'Sixth form college' ",3030
2016 ,"'F3 - Physics' ","'State' ",5460
2016 ,"'F3 - Physics' ","'Other' ",710
2016 ,"'F4 - Forensic and Archaeological Science' ","'Academy' ",1470
2016 ,"'F4 - Forensic and Archaeological Science' ","'Further education' ",1390
2016 ,"'F4 - Forensic and Archaeological Science' ","'Grammar' ",80
2016 ,"'F4 - Forensic and Archaeological Science' ","'Independent' ",140
2016 ,"'F4 - Forensic and Archaeological Science' ","'Sixth form college' ",1580
2016 ,"'F4 - Forensic and Archaeological Science' ","'State' ",1720
2016 ,"'F4 - Forensic and Archaeological Science' ","'Other' ",630
2016 ,"'F5 - Astronomy' ","'Academy' ",230
2016 ,"'F5 - Astronomy' ","'Further education' ",60
2016 ,"'F5 - Astronomy' ","'Grammar' ",25
2016 ,"'F5 - Astronomy' ","'Independent' ",85
2016 ,"'F5 - Astronomy' ","'Sixth form college' ",140
2016 ,"'F5 - Astronomy' ","'State' ",285
2016 ,"'F5 - Astronomy' ","'Other' ",60
2016 ,"'F6 - Geology' ","'Academy' ",2050
2016 ,"'F6 - Geology' ","'Further education' ",455
2016 ,"'F6 - Geology' ","'Grammar' ",215
2016 ,"'F6 - Geology' ","'Independent' ",695
2016 ,"'F6 - Geology' ","'Sixth form college' ",1535
2016 ,"'F6 - Geology' ","'State' ",1485
2016 ,"'F6 - Geology' ","'Other' ",260
2016 ,"'F7 - Science of aquatic & terrestrial environments' ","'Academy' ",1205
2016 ,"'F7 - Science of aquatic & terrestrial environments' ","'Further education' ",375
2016 ,"'F7 - Science of aquatic & terrestrial environments' ","'Grammar' ",185
2016 ,"'F7 - Science of aquatic & terrestrial environments' ","'Independent' ",420
2016 ,"'F7 - Science of aquatic & terrestrial environments' ","'Sixth form college' ",785
2016 ,"'F7 - Science of aquatic & terrestrial environments' ","'State' ",980
2016 ,"'F7 - Science of aquatic & terrestrial environments' ","'Other' ",415
2016 ,"'F8 - Physical geographical sciences' ","'Academy' ",6305
2016 ,"'F8 - Physical geographical sciences' ","'Further education' ",795
2016 ,"'F8 - Physical geographical sciences' ","'Grammar' ",955
2016 ,"'F8 - Physical geographical sciences' ","'Independent' ",2880
2016 ,"'F8 - Physical geographical sciences' ","'Sixth form college' ",2530
2016 ,"'F8 - Physical geographical sciences' ","'State' ",4900
2016 ,"'F8 - Physical geographical sciences' ","'Other' ",675
2016 ,"'F9 - Others in Physical Sciences' ","'Academy' ",125
2016 ,"'F9 - Others in Physical Sciences' ","'Further education' ",40
2016 ,"'F9 - Others in Physical Sciences' ","'Grammar' ",20
2016 ,"'F9 - Others in Physical Sciences' ","'Independent' ",80
2016 ,"'F9 - Others in Physical Sciences' ","'Sixth form college' ",110
2016 ,"'F9 - Others in Physical Sciences' ","'State' ",100
2016 ,"'F9 - Others in Physical Sciences' ","'Other' ",30
2016 ,"'FF - Combinations within Physical Sciences' ","'Academy' ",645
2016 ,"'FF - Combinations within Physical Sciences' ","'Further education' ",130
2016 ,"'FF - Combinations within Physical Sciences' ","'Grammar' ",75
2016 ,"'FF - Combinations within Physical Sciences' ","'Independent' ",200
2016 ,"'FF - Combinations within Physical Sciences' ","'Sixth form college' ",425
2016 ,"'FF - Combinations within Physical Sciences' ","'State' ",670
2016 ,"'FF - Combinations within Physical Sciences' ","'Other' ",120
2016 ,"'G1 - Mathematics' ","'Academy' ",11890
2016 ,"'G1 - Mathematics' ","'Further education' ",1470
2016 ,"'G1 - Mathematics' ","'Grammar' ",1600
2016 ,"'G1 - Mathematics' ","'Independent' ",2880
2016 ,"'G1 - Mathematics' ","'Sixth form college' ",5895
2016 ,"'G1 - Mathematics' ","'State' ",8655
2016 ,"'G1 - Mathematics' ","'Other' ",1275
2016 ,"'G2 - Operational Research' ","'Further education' ",5
2016 ,"'G2 - Operational Research' ","'State' ",20
2016 ,"'G2 - Operational Research' ","'Other' ",5
2016 ,"'G3 - Statistics' ","'Academy' ",110
2016 ,"'G3 - Statistics' ","'Further education' ",10
2016 ,"'G3 - Statistics' ","'Grammar' ",30
2016 ,"'G3 - Statistics' ","'Independent' ",40
2016 ,"'G3 - Statistics' ","'Sixth form college' ",50
2016 ,"'G3 - Statistics' ","'State' ",75
2016 ,"'G3 - Statistics' ","'Other' ",15
2016 ,"'G9 - Others in Mathematical Sciences' ","'Academy' ",15
2016 ,"'G9 - Others in Mathematical Sciences' ","'Grammar' ",5
2016 ,"'G9 - Others in Mathematical Sciences' ","'Sixth form college' ",5
2016 ,"'G9 - Others in Mathematical Sciences' ","'State' ",5
2016 ,"'GG - Combinations within Mathematical Sciences' ","'Academy' ",350
2016 ,"'GG - Combinations within Mathematical Sciences' ","'Further education' ",55
2016 ,"'GG - Combinations within Mathematical Sciences' ","'Grammar' ",125
2016 ,"'GG - Combinations within Mathematical Sciences' ","'Independent' ",105
2016 ,"'GG - Combinations within Mathematical Sciences' ","'Sixth form college' ",150
2016 ,"'GG - Combinations within Mathematical Sciences' ","'State' ",360
2016 ,"'GG - Combinations within Mathematical Sciences' ","'Other' ",55
2016 ,"'H1 - General Engineering' ","'Academy' ",4010
